aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
5,1703898000,3685.0,83.15,50.72,0.99,63.9,167.11,208.32,19.25
5,1703901600,3952.03,98.35,56.89,2.24,86.78,173.18,214.66,21.28
5,1703905200,4325.87,110.86,74.03,3.31,113.49,190.33,234.56,25.84
4,1703908800,1495.36,26.15,61.01,18.6,67.71,66.58,80.92,8.99
3,1703912400,961.3,11.18,45.93,43.63,50.54,40.48,48.43,5.89
3,1703916000,867.84,7.49,39.41,75.1,47.21,40.59,47.9,5.26
3,1703919600,821.11,4.02,34.96,111.58,45.78,47.86,54.96,5.13
4,1703923200,867.84,2.32,39.76,128.75,51.98,57.44,65.08,5.89
4,1703926800,907.9,1.17,45.93,124.45,58.17,58.15,66.56,6.84
4,1703930400,1255.04,0.52,68.55,88.69,72.48,61.34,72.33,11.27
4,1703934000,1708.98,0.04,89.11,41.84,78.2,64.63,79.15,16.72
4,1703937600,1735.69,0.32,81.57,15.38,62.94,57.73,75.3,19.76
3,1703941200,1535.42,1.49,62.38,6.35,45.3,49.56,70.34,19.51
3,1703944800,1415.25,3.91,50.72,2.08,38.62,47.58,71.09,18.75
3,1703948400,1388.55,8.61,41.81,0.39,37.67,49.3,75.38,18.49
4,1703952000,1615.52,17.66,35.64,0.04,36.72,59.38,88.6,19.0
4,1703955600,1895.9,27.72,33.24,0.0,33.86,69.87,100.88,17.99
5,1703959200,2056.12,34.42,34.27,0.0,32.42,79.46,111.47,18.24
5,1703962800,1949.31,31.29,35.3,0.0,27.18,80.82,109.55,17.48
4,1703966400,1695.63,24.59,33.59,0.0,20.98,72.76,94.76,13.3
4,1703970000,1428.6,18.33,30.16,0.01,17.64,62.37,78.5,10.26
4,1703973600,1148.22,12.63,28.1,0.05,19.79,53.09,65.25,8.23
4,1703977200,1201.63,10.51,28.79,0.12,21.22,59.31,70.72,8.36
4,1703980800,1441.96,11.51,30.85,0.36,23.84,72.1,84.08,10.13
5,1703984400,1815.8,19.22,34.27,2.46,31.95,84.79,98.03,12.16
5,1703988000,2002.72,23.25,40.1,6.53,39.1,89.37,103.76,14.06
5,1703991600,1949.31,19.45,47.3,14.31,43.39,85.54,99.84,15.33
3,1703995200,907.9,4.36,27.42,44.35,25.75,32.54,38.14,6.78
2,1703998800,694.27,2.77,21.59,60.8,23.84,22.24,26.21,5.51
2,1704002400,660.9,2.37,21.08,77.25,25.99,22.75,26.48,5.32
2,1704006000,620.84,1.72,19.88,87.98,25.75,23.09,26.58,4.94
2,1704009600,607.49,1.2,22.96,82.97,28.61,22.13,25.64,5.0
2,1704013200,634.19,0.61,28.1,75.82,32.9,22.49,26.38,5.38
3,1704016800,894.55,0.45,51.41,57.94,51.5,33.18,39.46,8.49
4,1704020400,1255.04,0.07,74.03,37.91,63.9,51.56,62.0,12.54
4,1704024000,1201.63,0.0,57.58,32.54,45.3,52.17,65.53,13.3
3,1704027600,907.9,0.02,35.99,29.33,28.37,33.31,47.1,11.15
2,1704031200,754.36,0.02,31.19,28.25,25.75,24.0,38.06,9.25
2,1704034800,714.3,0.02,30.5,29.33,25.99,24.34,39.56,8.23
3,1704038400,801.09,0.05,31.87,25.03,25.27,28.29,45.15,8.36
