dt,main temp,main feels like,main pressure,main humidity,main temp min,main temp max,wind speed,wind deg,wind gust,clouds all,rain 1h,weather details
27/02/2024 17:00:00,305.16,309.65,1009,58,305.16,305.16,4.63,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
27/02/2024 18:00:00,304.16,307.53,1009,58,304.16,304.16,5.66,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
27/02/2024 19:00:00,303.16,306.41,1010,62,303.16,303.16,6.69,140,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
27/02/2024 20:00:00,302.16,305.01,1011,65,302.16,302.16,3.6,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
27/02/2024 21:00:00,302.16,305.9,1012,70,302.16,302.16,4.12,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
27/02/2024 22:00:00,301.16,304.39,1012,74,301.16,301.16,2.57,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
27/02/2024 23:00:00,301.16,304.39,1012,74,301.16,301.16,5.14,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 00:00:00,301.16,304.39,1012,74,301.16,301.16,3.09,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 01:00:00,301.16,303.7,1011,69,301.16,301.16,2.57,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 02:00:00,300.16,302.37,1010,74,300.16,300.16,3.6,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 03:00:00,300.16,301.94,1010,69,300.16,300.16,3.6,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 04:00:00,299.16,299.16,1010,69,299.16,299.16,4.63,90,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 05:00:00,299.16,299.16,1010,73,299.16,299.16,2.57,90,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 06:00:00,298.16,298.75,1011,78,298.16,298.16,1.54,80,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
28/02/2024 07:00:00,298.16,298.75,1011,78,298.16,298.16,1.54,60,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
28/02/2024 08:00:00,301.16,302.73,1011,61,301.16,301.16,2.57,90,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
28/02/2024 09:00:00,303.16,304.37,1012,51,303.16,303.16,3.09,120,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
28/02/2024 10:00:00,304.16,305.4,1012,48,304.16,304.16,2.06,100,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
28/02/2024 11:00:00,305.16,306.41,1012,45,305.16,305.16,2.57,80,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
28/02/2024 12:00:00,307.16,308.1,1011,38,307.16,307.16,3.6,80,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
28/02/2024 13:00:00,308.16,309.26,1010,36,308.16,308.16,2.57,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
28/02/2024 14:00:00,308.16,309.26,1009,36,308.16,308.16,2.57,70,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
28/02/2024 15:00:00,308.16,310.69,1008,41,308.16,308.16,4.63,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
28/02/2024 16:00:00,308.16,311.33,1007,43,308.16,308.16,4.63,170,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
28/02/2024 17:00:00,306.16,309.18,1008,49,306.16,306.16,5.14,150,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
28/02/2024 18:00:00,304.16,305.98,1009,51,304.16,304.16,6.69,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
28/02/2024 19:00:00,303.16,304.88,1009,54,303.16,303.16,5.14,150,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
28/02/2024 20:00:00,302.16,303.9,1010,58,302.16,302.16,5.14,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
28/02/2024 21:00:00,302.16,303.9,1011,58,302.16,302.16,5.14,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
28/02/2024 22:00:00,301.16,302.29,1011,57,301.16,301.16,5.66,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
28/02/2024 23:00:00,301.16,302.29,1011,57,301.16,301.16,4.63,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 00:00:00,301.16,302.73,1011,61,301.16,301.16,6.17,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 01:00:00,300.16,301.62,1011,65,300.16,300.16,4.12,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 02:00:00,300.16,301.62,1010,65,300.16,300.16,4.63,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 03:00:00,300.16,301.62,1010,65,300.16,300.16,3.09,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 04:00:00,300.16,301.62,1010,65,300.16,300.16,3.6,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 05:00:00,299.16,299.16,1010,69,299.16,299.16,3.6,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
29/02/2024 06:00:00,298.16,298.62,1011,73,298.16,298.16,3.09,100,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
29/02/2024 07:00:00,298.16,298.62,1011,73,298.16,298.16,2.06,80,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
29/02/2024 08:00:00,301.16,302.73,1012,61,301.16,301.16,2.57,80,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
29/02/2024 09:00:00,303.16,303.91,1012,48,303.16,303.16,4.12,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 10:00:00,305.16,306.0,1013,43,305.16,305.16,3.09,60,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 11:00:00,306.16,306.53,1013,38,306.16,306.16,3.6,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 12:00:00,307.16,307.64,1012,36,307.16,307.16,4.12,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 13:00:00,309.16,309.84,1011,32,309.16,309.16,3.09,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
29/02/2024 14:00:00,309.16,309.84,1009,32,309.16,309.16,2.57,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
29/02/2024 15:00:00,309.16,311.64,1009,38,309.16,309.16,3.09,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
29/02/2024 16:00:00,308.16,311.33,1008,43,308.16,308.16,5.14,150,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 17:00:00,307.16,309.4,1009,43,307.16,307.16,5.14,150,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 18:00:00,304.16,306.83,1009,55,304.16,304.16,4.12,170,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
29/02/2024 19:00:00,303.16,305.61,1010,58,303.16,303.16,4.63,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
29/02/2024 20:00:00,303.16,304.88,1010,54,303.16,303.16,6.69,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
29/02/2024 21:00:00,302.16,303.9,1011,58,302.16,302.16,6.17,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
29/02/2024 22:00:00,301.16,302.73,1012,61,301.16,301.16,4.12,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
29/02/2024 23:00:00,301.16,302.73,1011,61,301.16,301.16,5.66,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
01/03/2024 00:00:00,301.16,302.73,1012,61,301.16,301.16,4.12,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
01/03/2024 01:00:00,300.16,301.32,1011,61,300.16,300.16,5.14,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
01/03/2024 02:00:00,300.16,301.32,1011,61,300.16,300.16,5.14,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
01/03/2024 03:00:00,300.16,301.32,1011,61,300.16,300.16,4.12,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
01/03/2024 04:00:00,300.16,301.32,1010,61,300.16,300.16,2.57,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 05:00:00,300.16,301.32,1011,61,300.16,300.16,3.6,110,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 06:00:00,299.16,299.16,1011,69,299.16,299.16,3.6,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 07:00:00,299.16,299.16,1012,73,299.16,299.16,2.57,100,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
01/03/2024 08:00:00,301.16,302.73,1013,61,301.16,301.16,4.12,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
01/03/2024 09:00:00,303.16,304.37,1013,51,303.16,303.16,4.63,100,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
01/03/2024 10:00:00,304.16,305.98,1014,51,304.16,304.16,3.6,100,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
01/03/2024 11:00:00,305.16,307.06,1013,48,305.16,305.16,2.06,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
01/03/2024 12:00:00,307.16,309.4,1012,43,307.16,307.16,2.57,0,8.75,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
01/03/2024 13:00:00,306.16,308.37,1011,46,306.16,306.16,2.06,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
01/03/2024 14:00:00,308.16,310.69,1010,41,308.16,308.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
01/03/2024 15:00:00,307.16,309.4,1009,43,307.16,307.16,1.03,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
01/03/2024 16:00:00,307.16,309.4,1009,43,307.16,307.16,3.09,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
01/03/2024 17:00:00,305.16,307.06,1009,48,305.16,305.16,4.63,200,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
01/03/2024 18:00:00,305.16,307.06,1010,48,305.16,305.16,4.63,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
01/03/2024 19:00:00,304.16,306.83,1010,55,304.16,304.16,3.6,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 20:00:00,303.16,304.37,1011,51,303.16,303.16,4.63,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 21:00:00,303.16,304.37,1011,51,303.16,303.16,5.14,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 22:00:00,302.16,303.9,1012,58,302.16,302.16,3.6,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
01/03/2024 23:00:00,301.16,303.2,1012,65,301.16,301.16,4.63,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 00:00:00,301.16,303.2,1012,65,301.16,301.16,3.09,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 01:00:00,301.16,303.2,1011,65,301.16,301.16,2.06,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 02:00:00,301.16,303.2,1011,65,301.16,301.16,3.6,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 03:00:00,300.16,302.37,1011,74,300.16,300.16,3.09,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 04:00:00,299.16,299.16,1010,78,299.16,299.16,2.06,80,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
02/03/2024 05:00:00,299.16,299.16,1010,78,299.16,299.16,1.54,80,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
02/03/2024 06:00:00,299.16,299.16,1011,78,299.16,299.16,2.57,70,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
02/03/2024 07:00:00,299.16,299.16,1012,78,299.16,299.16,2.06,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
02/03/2024 08:00:00,301.16,303.7,1012,69,301.16,301.16,0.51,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
02/03/2024 09:00:00,303.16,305.61,1013,58,303.16,303.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
02/03/2024 10:00:00,304.16,305.98,1014,51,304.16,304.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
02/03/2024 11:00:00,306.16,307.63,1013,43,306.16,306.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
02/03/2024 12:00:00,307.16,309.4,1013,43,307.16,307.16,2.06,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
02/03/2024 13:00:00,308.16,309.8,1011,38,308.16,308.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
02/03/2024 14:00:00,310.02,311.59,1008,33,310.02,310.02,3.12,157,3.7,100,0.0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
02/03/2024 15:00:00,309.16,311.64,1009,38,309.16,309.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
02/03/2024 16:00:00,308.16,311.33,1009,43,308.16,308.16,2.06,240,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
02/03/2024 17:00:00,306.16,310.05,1009,52,306.16,306.16,4.12,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
02/03/2024 18:00:00,305.16,307.78,1009,51,305.16,305.16,5.14,180,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
02/03/2024 19:00:00,303.16,306.41,1010,62,303.16,303.16,4.12,180,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
02/03/2024 20:00:00,303.16,305.61,1010,58,303.16,303.16,3.6,150,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
02/03/2024 21:00:00,302.16,304.36,1011,61,302.16,302.16,5.66,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
02/03/2024 22:00:00,301.16,303.2,1012,65,301.16,301.16,4.63,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
02/03/2024 23:00:00,301.16,303.2,1012,65,301.16,301.16,3.6,110,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
03/03/2024 00:00:00,301.16,303.2,1012,65,301.16,301.16,2.57,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 01:00:00,301.16,303.2,1012,65,301.16,301.16,3.6,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 02:00:00,300.16,301.94,1011,69,300.16,300.16,2.06,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 03:00:00,300.16,301.94,1011,69,300.16,300.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 04:00:00,300.16,301.94,1011,69,300.16,300.16,2.57,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 05:00:00,300.16,301.94,1011,69,300.16,300.16,2.57,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 06:00:00,299.16,299.16,1012,78,299.16,299.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
03/03/2024 07:00:00,299.16,299.16,1012,78,299.16,299.16,2.06,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
03/03/2024 08:00:00,301.16,303.2,1013,65,301.16,301.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
03/03/2024 09:00:00,303.16,304.88,1013,54,303.16,303.16,2.57,80,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
03/03/2024 10:00:00,303.16,304.88,1014,54,303.16,303.16,2.06,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
03/03/2024 11:00:00,305.16,307.06,1013,48,305.16,305.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
03/03/2024 12:00:00,306.16,308.37,1012,46,306.16,306.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
03/03/2024 13:00:00,307.16,309.4,1011,43,307.16,307.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
03/03/2024 14:00:00,307.16,309.4,1010,43,307.16,307.16,2.06,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
03/03/2024 15:00:00,307.16,309.4,1009,43,307.16,307.16,2.06,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
03/03/2024 16:00:00,305.16,307.78,1009,51,305.16,305.16,3.6,210,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
03/03/2024 17:00:00,305.16,307.78,1009,51,305.16,305.16,4.12,190,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
03/03/2024 18:00:00,304.16,306.83,1009,55,304.16,304.16,4.63,180,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
03/03/2024 19:00:00,302.16,305.01,1009,65,302.16,302.16,4.12,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
03/03/2024 20:00:00,302.16,305.01,1010,65,302.16,302.16,4.63,150,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
03/03/2024 21:00:00,301.16,303.7,1011,69,301.16,301.16,5.14,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
03/03/2024 22:00:00,301.16,303.7,1011,69,301.16,301.16,5.66,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
03/03/2024 23:00:00,300.16,302.37,1011,74,300.16,300.16,5.66,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
04/03/2024 00:00:00,300.16,302.73,1011,78,300.16,300.16,6.17,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
04/03/2024 01:00:00,300.16,302.73,1011,78,300.16,300.16,5.66,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
04/03/2024 02:00:00,300.16,302.73,1010,78,300.16,300.16,5.14,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
04/03/2024 03:00:00,300.16,302.73,1010,78,300.16,300.16,4.12,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
04/03/2024 04:00:00,299.16,299.16,1010,83,299.16,299.16,5.14,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
04/03/2024 05:00:00,299.16,299.16,1010,78,299.16,299.16,4.12,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
04/03/2024 06:00:00,299.16,299.16,1011,83,299.16,299.16,5.14,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
04/03/2024 07:00:00,299.16,299.16,1011,83,299.16,299.16,4.12,130,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
04/03/2024 08:00:00,300.16,302.37,1012,74,300.16,300.16,4.12,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 09:00:00,302.16,304.36,1013,61,302.16,302.16,5.66,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 10:00:00,304.16,305.98,1013,51,304.16,304.16,4.63,100,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 11:00:00,305.16,307.06,1012,48,305.16,305.16,2.06,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
04/03/2024 12:00:00,307.16,309.4,1012,43,307.16,307.16,3.6,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 13:00:00,307.16,309.4,1011,43,307.16,307.16,3.6,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
04/03/2024 14:00:00,307.16,310.28,1009,46,307.16,307.16,2.57,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
04/03/2024 15:00:00,306.16,310.05,1009,52,306.16,306.16,5.14,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
04/03/2024 16:00:00,306.16,309.18,1008,49,306.16,306.16,5.66,200,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 17:00:00,305.16,307.78,1009,51,305.16,305.16,5.14,190,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
04/03/2024 18:00:00,303.16,305.61,1009,58,303.16,303.16,5.66,200,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
04/03/2024 19:00:00,302.16,304.36,1009,61,302.16,302.16,4.63,180,0.0,29,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
04/03/2024 20:00:00,301.16,303.7,1010,69,301.16,301.16,3.09,180,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
04/03/2024 21:00:00,301.16,304.39,1010,74,301.16,301.16,3.09,150,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
04/03/2024 22:00:00,301.16,304.39,1011,74,301.16,301.16,3.09,170,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
04/03/2024 23:00:00,300.16,303.2,1011,83,300.16,300.16,3.09,170,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
05/03/2024 00:00:00,300.16,303.81,1011,89,300.16,300.16,3.6,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
05/03/2024 01:00:00,300.16,303.81,1011,89,300.16,300.16,3.09,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
05/03/2024 02:00:00,300.16,303.81,1010,89,300.16,300.16,2.57,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
05/03/2024 03:00:00,298.46,299.24,1010,84,298.46,298.46,3.39,126,7.38,9,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 04:00:00,298.23,299.04,1010,86,298.23,298.23,2.51,127,5.77,8,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 05:00:00,298.01,298.82,1010,87,298.01,298.01,1.73,133,4.14,31,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
05/03/2024 06:00:00,299.16,299.16,1011,94,299.16,299.16,3.09,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
05/03/2024 07:00:00,299.16,299.16,1011,94,299.16,299.16,2.57,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
05/03/2024 08:00:00,301.16,306.75,1012,89,301.16,301.16,2.57,150,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 09:00:00,301.16,305.75,1012,83,301.16,301.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
05/03/2024 10:00:00,302.16,307.7,1013,79,302.16,302.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
05/03/2024 11:00:00,302.16,307.7,1012,79,302.16,302.16,3.6,230,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
05/03/2024 12:00:00,303.16,309.22,1011,74,303.16,303.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 13:00:00,305.16,312.16,1010,66,305.16,305.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 14:00:00,306.16,311.99,1009,58,306.16,306.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
05/03/2024 15:00:00,307.16,312.26,1008,52,307.16,307.16,2.06,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 16:00:00,307.16,312.26,1008,52,307.16,307.16,2.57,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 17:00:00,306.16,310.99,1007,55,306.16,306.16,2.57,220,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 18:00:00,305.16,310.87,1008,62,305.16,305.16,3.6,200,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
05/03/2024 19:00:00,303.16,309.22,1008,74,303.16,303.16,4.63,180,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 20:00:00,302.16,307.7,1009,79,302.16,302.16,4.63,190,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 21:00:00,301.16,306.75,1009,89,301.16,301.16,3.6,160,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 22:00:00,301.16,306.75,1009,89,301.16,301.16,2.57,170,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
05/03/2024 23:00:00,301.16,306.75,1010,89,301.16,301.16,2.57,170,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
06/03/2024 00:00:00,300.16,304.35,1009,94,300.16,300.16,2.57,170,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
06/03/2024 01:00:00,300.16,304.35,1009,94,300.16,300.16,3.6,190,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
