,timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Temperature Amplitude,Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather Description,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
152,1701936000,300.16,304.35,1012.0,94.0,0.0,0.0,0.0,0.0,64.0,0.0,broken clouds,5.0,1655.58,26.15,41.13,1.61,36.72,80.16,94.12,9.37
153,1701939600,303.16,310.16,1013.0,79.0,0.0,0.51,0.0,0.0,50.0,0.0,scattered clouds,5.0,1789.09,31.74,45.93,2.21,49.59,82.62,97.66,11.4
154,1701943200,303.16,309.22,1013.0,74.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,1789.09,34.87,58.26,2.91,70.57,86.2,102.32,14.06
155,1701946800,305.16,312.16,1013.0,66.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,3.0,1001.36,9.61,47.98,18.95,46.73,40.87,48.72,8.04
156,1701950400,305.16,312.16,1011.0,66.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,3.0,867.84,10.17,42.84,38.62,49.59,32.34,38.3,7.22
157,1701954000,305.16,310.87,1010.0,62.0,0.0,2.06,0.0,0.0,40.0,0.0,scattered clouds,3.0,947.95,10.17,47.98,67.23,56.27,42.13,48.56,7.28
158,1701957600,306.16,311.99,1009.0,58.0,0.0,2.57,150.0,0.0,40.0,0.0,scattered clouds,4.0,988.01,6.98,50.72,101.57,57.22,58.48,66.01,7.35
159,1701961200,305.16,310.87,1009.0,62.0,0.0,2.57,0.0,0.0,75.0,0.0,broken clouds,5.0,1081.47,4.47,58.26,118.73,62.94,77.26,86.46,8.61
160,1701964800,305.16,312.16,1009.0,66.0,0.0,3.09,210.0,0.0,40.0,0.0,scattered clouds,5.0,1148.22,2.32,63.06,117.3,63.9,83.6,94.24,9.75
161,1701968400,304.16,311.16,1009.0,74.0,0.0,4.12,200.0,0.0,20.0,0.0,few clouds,5.0,1415.25,0.67,76.77,80.82,69.62,80.21,93.85,13.3
162,1701972000,302.16,307.7,1010.0,79.0,0.0,4.12,180.0,0.0,40.0,0.0,scattered clouds,4.0,1735.69,0.06,84.31,33.26,68.66,69.33,87.49,17.23
163,1701975600,302.16,307.7,1011.0,79.0,0.0,3.09,200.0,0.0,40.0,0.0,scattered clouds,4.0,1735.69,1.59,74.71,8.31,57.22,57.36,78.96,17.48
164,1701979200,302.16,307.7,1011.0,79.0,0.0,3.09,130.0,0.0,75.0,0.0,broken clouds,4.0,1588.82,5.81,58.26,1.59,47.68,51.31,75.37,15.58
165,1701982800,302.16,307.7,1012.0,79.0,0.0,2.57,140.0,0.0,75.0,0.0,broken clouds,4.0,1482.01,11.4,45.93,0.26,44.35,50.66,77.36,14.06
166,1701986400,301.16,305.75,1012.0,83.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,1468.66,17.88,38.39,0.04,45.3,53.34,82.46,13.55
167,1701990000,300.16,303.2,1012.0,83.0,0.0,2.57,130.0,0.0,20.0,0.0,few clouds,4.0,1642.23,26.15,33.93,0.01,44.35,61.44,93.43,13.81
168,1701993600,300.16,303.81,1012.0,89.0,0.0,2.06,80.0,0.0,20.0,0.0,few clouds,4.0,1842.5,34.42,31.53,0.0,41.01,67.09,100.46,13.55
169,1701997200,299.16,299.16,1012.0,94.0,0.0,0.51,0.0,0.0,20.0,0.0,few clouds,4.0,1895.9,38.44,31.19,0.0,40.53,69.48,103.25,15.07
170,1702000800,300.16,303.81,1011.0,89.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,1976.01,44.7,30.16,0.0,44.35,79.15,114.38,19.0
171,1702004400,299.16,299.16,1011.0,94.0,0.0,1.03,80.0,0.0,20.0,0.0,few clouds,5.0,2269.74,57.22,30.5,0.0,54.84,100.82,138.17,27.36
172,1702008000,299.16,299.16,1010.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2563.48,69.74,33.59,0.0,67.71,126.36,163.25,38.0
173,1702011600,299.16,299.16,1011.0,94.0,0.0,0.51,10.0,0.0,40.0,0.0,scattered clouds,5.0,2777.1,76.0,38.73,0.0,76.29,145.17,181.3,8.61
174,1702015200,299.16,299.16,1011.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2910.61,78.68,38.04,0.0,67.71,155.55,191.6,39.01
175,1702018800,299.16,299.16,1012.0,94.0,0.0,1.03,0.0,0.0,100.0,1.62,mist,5.0,3257.75,81.36,33.24,0.02,58.17,164.08,202.69,30.65
176,1702022400,299.16,299.16,1013.0,100.0,0.0,0.51,0.0,0.0,100.0,2.32,moderate rain,5.0,3017.43,78.68,36.33,0.19,66.76,139.63,177.88,20.77
177,1702026000,300.16,304.35,1013.0,94.0,0.0,1.03,0.0,0.0,100.0,0.0,overcast clouds,5.0,3231.05,97.45,41.13,0.4,90.6,143.71,184.52,21.28
178,1702029600,301.16,306.75,1013.0,89.0,0.0,1.03,0.0,0.0,75.0,0.0,heavy intensity rain,5.0,3578.19,125.17,47.98,0.5,35.29,163.19,207.14,25.59
179,1702033200,302.16,308.82,1013.0,84.0,0.0,1.54,0.0,0.0,75.0,0.0,broken clouds,5.0,2002.72,64.37,65.12,8.14,111.58,100.62,127.13,14.82
180,1702036800,303.16,310.16,1012.0,79.0,0.0,1.54,350.0,0.0,75.0,0.0,mist,5.0,1615.52,32.19,87.74,13.23,105.86,84.92,105.12,12.03
181,1702040400,303.16,309.22,1011.0,74.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,1575.47,20.79,100.08,18.24,105.86,85.63,104.81,10.77
182,1702044000,306.16,313.16,1010.0,62.0,0.0,1.54,0.0,0.0,75.0,0.0,broken clouds,5.0,1415.25,7.26,104.19,18.95,90.6,79.6,98.27,9.25
183,1702047600,305.16,312.16,1009.0,66.0,0.0,3.09,310.0,0.0,40.0,0.0,scattered clouds,4.0,1268.39,3.52,91.85,26.82,77.25,72.15,90.4,8.74
184,1702051200,303.16,310.16,1009.0,79.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,1134.87,1.54,76.09,40.05,63.9,64.5,81.81,8.74
185,1702054800,300.16,304.35,1010.0,94.0,0.0,2.06,190.0,0.0,40.0,0.0,scattered clouds,4.0,1201.63,0.79,70.6,42.56,61.99,60.92,77.53,10.89
186,1702058400,300.16,305.03,1010.0,100.0,0.0,1.54,260.0,0.0,40.0,0.0,scattered clouds,4.0,1375.2,0.06,70.6,30.04,60.56,57.52,74.52,14.06
187,1702062000,301.16,307.65,1011.0,94.0,0.0,3.09,210.0,0.0,40.0,0.0,scattered clouds,4.0,1348.5,0.09,61.01,22.53,50.54,50.16,67.38,14.57
188,1702065600,301.16,306.75,1012.0,89.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,1295.09,0.11,52.09,21.99,42.44,48.59,66.77,12.54
189,1702069200,301.16,306.75,1012.0,89.0,0.0,2.57,140.0,0.0,40.0,0.0,scattered clouds,4.0,1255.04,0.08,48.67,23.6,39.58,54.33,74.16,10.26
190,1702072800,300.16,303.81,1012.0,89.0,0.0,2.06,130.0,0.0,40.0,0.0,scattered clouds,4.0,1241.68,0.06,46.61,24.68,39.1,61.56,83.36,8.87
191,1702076400,300.16,303.81,1012.0,89.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1388.55,0.21,47.3,19.13,36.72,69.95,93.92,8.74
192,1702080000,299.16,299.16,1012.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,1562.12,1.02,50.72,9.21,34.81,74.67,100.0,8.36
193,1702083600,300.16,303.81,1011.0,89.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1535.42,1.72,48.67,4.56,32.42,73.78,99.11,9.25
194,1702087200,299.16,299.16,1011.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,1628.88,6.59,48.67,0.73,33.86,83.41,110.51,12.29
195,1702090800,298.16,299.33,1010.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,scattered clouds,5.0,1922.61,18.33,47.98,0.0,35.76,102.96,133.18,14.57
196,1702094400,298.16,299.33,1010.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,scattered clouds,5.0,2162.93,28.39,47.98,0.0,35.76,122.47,153.79,15.71
197,1702098000,298.16,299.33,1010.0,100.0,0.0,1.03,70.0,0.0,40.0,0.0,scattered clouds,5.0,2269.74,33.08,46.61,0.0,33.86,131.85,161.31,15.45
198,1702101600,298.16,299.33,1011.0,100.0,0.0,0.51,90.0,0.0,40.0,0.0,scattered clouds,5.0,2296.45,35.76,41.47,0.0,32.9,135.46,163.75,14.69
199,1702105200,298.16,299.17,1011.0,94.0,0.0,0.51,60.0,0.0,40.0,0.0,mist,5.0,2696.99,43.81,35.99,0.3,37.19,148.73,182.69,16.47
200,1702108800,300.16,304.35,1012.0,94.0,0.0,0.51,0.0,0.0,20.0,0.0,few clouds,5.0,2510.07,42.02,37.01,3.62,43.39,128.7,162.09,13.3
201,1702112400,302.16,309.16,1013.0,89.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,5.0,2510.07,40.23,45.93,8.23,52.93,119.35,151.35,14.44
202,1702116000,302.16,309.16,1013.0,89.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2536.77,35.76,64.43,12.52,70.57,120.16,153.11,17.99
203,1702119600,304.16,311.16,1012.0,74.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1281.74,5.64,58.95,42.56,56.74,71.52,87.53,8.61
204,1702123200,305.16,310.87,1011.0,62.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1054.76,2.74,51.41,53.64,53.41,59.05,70.02,6.97
205,1702126800,305.16,310.87,1010.0,62.0,0.0,2.06,130.0,0.0,75.0,0.0,broken clouds,4.0,1054.76,2.63,51.41,61.51,56.27,59.52,69.86,6.9
206,1702130400,305.16,310.87,1009.0,62.0,0.0,2.06,230.0,0.0,40.0,0.0,scattered clouds,4.0,1054.76,2.04,52.78,66.52,57.7,60.6,71.35,6.97
207,1702134000,305.16,310.87,1009.0,62.0,0.0,2.57,170.0,0.0,40.0,0.0,scattered clouds,4.0,1041.41,1.41,53.47,65.8,57.22,59.23,70.53,7.35
208,1702137600,305.16,312.16,1008.0,66.0,0.0,2.57,200.0,0.0,40.0,0.0,scattered clouds,4.0,1001.36,0.79,51.41,65.09,52.93,57.38,69.08,7.54
209,1702141200,304.16,309.61,1009.0,66.0,0.0,3.6,200.0,0.0,75.0,0.0,broken clouds,4.0,1134.87,0.54,58.26,50.78,55.31,59.83,73.19,9.88
210,1702144800,303.16,306.41,1009.0,62.0,0.0,3.09,200.0,0.0,40.0,0.0,scattered clouds,4.0,1281.74,0.03,59.63,32.19,52.45,59.77,74.89,12.29
211,1702148400,302.16,306.67,1009.0,74.0,0.0,2.06,180.0,0.0,0.0,0.1,clear sky,4.0,1214.98,0.03,47.3,26.11,39.58,51.83,67.71,12.16
212,1702152000,302.16,307.7,1010.0,79.0,0.0,2.06,160.0,0.0,20.0,0.0,few clouds,3.0,1094.82,0.03,38.04,27.89,30.99,46.71,63.11,10.51
213,1702155600,301.16,305.75,1010.0,83.0,0.0,2.06,170.0,0.0,0.0,0.0,clear sky,3.0,1041.41,0.02,34.96,29.33,28.85,46.94,64.1,9.37
214,1702159200,301.16,306.75,1010.0,89.0,0.0,3.6,190.0,0.0,0.0,0.0,clear sky,3.0,1028.06,0.03,34.27,27.54,29.33,48.7,66.71,8.74
215,1702162800,300.16,304.35,1011.0,94.0,0.0,3.09,190.0,0.0,40.0,0.0,scattered clouds,3.0,988.01,0.06,33.59,23.96,28.37,46.4,64.24,7.92
216,1702166400,300.16,304.35,1010.0,94.0,0.0,3.09,180.0,0.0,0.0,0.0,clear sky,3.0,854.49,0.07,30.5,22.17,25.03,38.25,54.31,6.65
217,1702170000,300.16,304.35,1010.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,720.98,0.08,27.42,21.46,22.89,31.44,45.26,6.14
218,1702173600,300.16,304.35,1009.0,94.0,0.0,2.06,190.0,0.0,40.0,0.0,scattered clouds,3.0,647.54,0.1,26.73,19.85,23.13,28.41,40.74,6.14
219,1702177200,300.16,304.35,1009.0,94.0,0.0,1.03,170.0,0.0,40.0,0.0,scattered clouds,3.0,620.84,0.16,27.76,17.7,24.8,27.43,39.28,5.95
220,1702180800,300.16,304.35,1009.0,94.0,0.0,1.54,170.0,0.0,40.0,0.0,scattered clouds,3.0,607.49,0.23,28.79,15.56,26.46,27.44,39.48,5.7
221,1702184400,300.16,304.35,1009.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,614.17,0.5,30.16,11.8,28.37,28.31,40.62,5.7
222,1702188000,299.16,299.16,1010.0,94.0,0.0,2.57,120.0,0.0,40.0,0.0,scattered clouds,3.0,707.63,3.02,34.27,3.53,34.81,32.82,46.07,6.71
223,1702191600,300.16,304.35,1010.0,94.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,3.0,1068.12,17.88,33.93,0.91,48.64,47.01,63.54,10.01
224,1702195200,300.16,304.35,1011.0,94.0,0.0,2.06,110.0,0.0,0.0,0.0,clear sky,4.0,1642.23,40.23,34.27,4.52,63.9,65.78,86.72,13.68
225,1702198800,302.16,309.16,1012.0,89.0,0.0,2.06,110.0,0.0,40.0,0.0,scattered clouds,5.0,2002.72,50.96,42.84,6.53,77.25,77.35,102.01,16.97
226,1702202400,303.16,310.16,1012.0,79.0,0.0,2.57,70.0,0.0,20.0,0.0,few clouds,5.0,2002.72,49.17,56.21,4.96,89.65,79.68,105.8,18.75
227,1702206000,304.16,310.78,1011.0,70.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,3.0,934.6,4.47,52.09,20.74,49.11,39.73,50.41,7.73
228,1702209600,305.16,310.87,1011.0,62.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,3.0,720.98,0.54,36.67,37.55,34.81,28.33,34.62,5.32
229,1702213200,305.16,310.87,1009.0,62.0,0.0,2.06,50.0,0.0,40.0,0.0,scattered clouds,2.0,674.25,0.34,30.16,44.7,30.28,23.73,28.71,4.75
230,1702216800,305.16,310.87,1008.0,62.0,0.0,2.06,350.0,0.0,40.0,0.0,scattered clouds,2.0,674.25,1.58,26.39,52.21,29.09,22.01,26.49,4.69
231,1702220400,305.16,310.87,1008.0,62.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,2.0,747.68,3.05,29.13,62.94,34.81,24.98,29.91,5.45
232,1702224000,305.16,310.87,1007.0,62.0,0.0,3.09,260.0,0.0,40.0,0.0,scattered clouds,3.0,834.47,3.13,34.62,73.67,41.01,29.93,35.93,6.33
233,1702227600,305.16,310.87,1008.0,62.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,1121.52,2.12,57.58,62.23,56.74,40.43,49.94,9.63
234,1702231200,304.16,310.78,1008.0,70.0,0.0,2.06,210.0,0.0,40.0,0.0,scattered clouds,3.0,1281.74,0.09,69.23,36.48,57.7,43.2,55.42,11.78
235,1702234800,302.16,307.7,1009.0,79.0,0.0,2.57,170.0,0.0,40.0,0.0,scattered clouds,3.0,1041.41,0.05,47.3,24.32,38.62,31.21,43.78,10.89
236,1702238400,302.16,305.9,1010.0,70.0,0.0,3.09,140.0,0.0,40.0,0.0,scattered clouds,2.0,794.41,0.06,32.22,23.6,26.46,22.85,35.6,9.12
237,1702242000,302.16,305.9,1010.0,70.0,0.0,3.6,130.0,0.0,40.0,0.0,scattered clouds,2.0,687.6,0.03,28.79,27.18,24.56,21.31,33.68,7.66
238,1702245600,301.16,304.39,1011.0,74.0,0.0,4.63,140.0,0.0,40.0,0.0,scattered clouds,2.0,654.22,0.03,28.1,27.89,24.56,21.22,33.21,6.78
239,1702249200,301.16,304.39,1011.0,74.0,0.0,4.12,140.0,0.0,40.0,0.0,scattered clouds,2.0,627.52,0.04,27.42,26.46,24.08,19.48,30.79,5.83
240,1702252800,300.16,303.2,1010.0,83.0,0.0,3.6,140.0,0.0,40.0,0.0,scattered clouds,2.0,560.76,0.04,26.05,26.11,22.41,16.34,26.56,4.69
241,1702256400,300.16,303.81,1010.0,89.0,0.0,3.6,130.0,0.0,40.0,0.0,scattered clouds,2.0,534.06,0.11,29.13,22.35,26.23,16.09,25.71,4.69
242,1702260000,299.16,299.16,1010.0,94.0,0.0,3.09,140.0,0.0,40.0,0.0,scattered clouds,2.0,560.76,0.32,33.59,15.38,31.95,18.49,28.53,5.26
243,1702263600,299.16,299.16,1010.0,94.0,0.0,2.06,140.0,0.0,40.0,0.0,scattered clouds,2.0,607.49,1.13,36.67,8.05,36.24,21.93,33.06,5.83
244,1702267200,299.16,299.16,1010.0,94.0,0.0,2.57,120.0,0.0,40.0,0.0,scattered clouds,2.0,647.54,3.8,37.01,2.5,39.58,24.86,37.07,6.33
245,1702270800,298.16,299.17,1010.0,94.0,0.0,1.03,100.0,0.0,40.0,0.0,scattered clouds,3.0,694.27,10.73,34.96,0.32,43.87,27.89,41.06,6.9
246,1702274400,298.16,299.17,1010.0,94.0,0.0,2.57,90.0,0.0,40.0,0.0,scattered clouds,3.0,821.11,23.02,34.27,0.01,53.88,34.66,49.37,8.11
247,1702278000,298.16,299.17,1011.0,94.0,0.0,2.06,80.0,0.0,20.0,0.0,few clouds,4.0,1201.63,38.0,36.33,0.65,66.76,50.5,69.45,11.4
248,1702281600,300.16,303.81,1012.0,89.0,0.0,2.57,100.0,0.0,100.0,0.0,overcast clouds,4.0,1682.28,51.41,37.01,4.29,75.34,64.09,87.05,14.57
249,1702285200,302.16,308.82,1012.0,84.0,0.0,3.09,80.0,0.0,0.0,0.0,clear sky,4.0,1869.2,53.2,41.81,7.15,81.06,66.71,91.35,16.72
250,1702288800,304.16,311.16,1012.0,74.0,0.0,3.09,60.0,0.0,0.0,0.0,clear sky,4.0,1682.28,43.36,52.78,9.57,88.69,61.42,85.0,17.48
251,1702292400,305.16,312.16,1012.0,66.0,0.0,3.6,70.0,0.0,20.0,0.0,few clouds,3.0,841.14,7.82,41.13,35.41,48.64,31.2,41.68,8.23
252,1702296000,306.16,311.99,1011.0,58.0,0.0,2.57,60.0,0.0,40.0,0.0,scattered clouds,2.0,654.22,2.96,29.13,60.08,36.72,24.78,31.49,5.95
253,1702299600,307.16,311.23,1010.0,49.0,0.0,3.09,60.0,0.0,40.0,0.0,scattered clouds,2.0,614.17,2.57,23.99,81.54,34.33,24.38,30.11,5.38
254,1702303200,308.16,311.33,1009.0,43.0,0.0,3.09,80.0,0.0,20.0,0.0,few clouds,3.0,614.17,3.38,20.91,121.59,35.76,30.48,35.83,5.26
255,1702306800,308.16,311.33,1008.0,43.0,0.0,2.57,80.0,0.0,20.0,0.0,few clouds,3.0,674.25,3.13,26.39,138.76,43.87,37.99,43.88,5.95
256,1702310400,308.16,309.8,1008.0,38.0,0.0,3.6,120.0,0.0,20.0,0.0,few clouds,3.0,720.98,2.91,33.24,128.75,47.21,37.47,44.71,6.78
257,1702314000,306.16,310.99,1008.0,55.0,0.0,4.12,180.0,0.0,20.0,0.0,few clouds,3.0,921.25,2.71,56.89,82.25,58.65,35.02,45.86,9.88
258,1702317600,304.16,308.53,1009.0,62.0,0.0,4.12,160.0,0.0,0.0,0.0,clear sky,3.0,1054.76,0.25,66.49,31.83,58.65,30.59,44.31,11.91
259,1702321200,303.16,307.28,1009.0,66.0,0.0,4.12,140.0,0.0,0.0,0.0,clear sky,3.0,947.95,0.43,49.35,14.84,43.87,25.68,39.72,11.27
260,1702324800,303.16,306.41,1010.0,62.0,0.0,4.12,130.0,0.0,0.0,0.0,clear sky,2.0,821.11,0.51,39.41,13.77,34.33,23.67,38.04,10.01
261,1702328400,302.16,305.9,1010.0,70.0,0.0,3.6,130.0,0.0,0.0,0.0,clear sky,2.0,741.0,0.39,36.33,15.02,32.42,22.48,36.83,9.12
262,1702332000,301.16,304.39,1011.0,74.0,0.0,3.09,140.0,0.0,0.0,0.0,clear sky,2.0,707.63,0.54,34.96,13.23,31.95,21.53,35.64,8.61
263,1702335600,301.16,304.97,1010.0,78.0,0.0,3.09,140.0,0.0,0.0,0.0,clear sky,2.0,781.06,1.47,35.99,7.6,32.42,23.49,38.48,8.99
264,1702339200,300.16,303.2,1010.0,83.0,0.0,3.6,140.0,0.0,0.0,0.0,clear sky,2.0,821.11,3.55,35.64,2.68,31.95,23.83,39.01,8.23
265,1702342800,299.16,299.16,1010.0,89.0,0.0,2.06,130.0,0.0,40.0,0.0,scattered clouds,2.0,794.41,6.71,33.24,0.79,32.9,23.72,38.29,7.98
266,1702346400,300.16,303.2,1010.0,83.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,934.6,15.2,30.85,0.07,35.29,32.78,48.71,9.75
267,1702350000,299.16,299.16,1009.0,89.0,0.0,1.54,90.0,0.0,40.0,0.0,scattered clouds,4.0,1281.74,29.5,29.47,0.0,40.53,51.97,71.64,12.92
268,1702353600,298.16,299.17,1009.0,94.0,0.0,2.06,90.0,0.0,40.0,0.0,scattered clouds,4.0,1628.88,45.6,30.5,0.0,49.11,74.87,98.75,16.97
269,1702357200,298.16,299.17,1010.0,94.0,0.0,2.06,90.0,0.0,40.0,0.0,scattered clouds,5.0,1895.9,56.77,34.96,0.0,55.79,93.81,121.45,19.25
270,1702360800,299.16,299.16,1010.0,89.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,1976.01,59.01,38.04,0.0,51.98,100.28,129.82,14.82
271,1702364400,299.16,299.16,1011.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2136.23,54.99,37.01,0.16,50.54,97.07,126.72,13.43
272,1702368000,300.16,303.2,1012.0,83.0,0.0,3.09,70.0,0.0,40.0,0.0,scattered clouds,3.0,1361.85,32.19,31.87,4.07,48.64,48.51,66.43,10.13
273,1702371600,302.16,306.67,1012.0,74.0,0.0,4.12,60.0,0.0,40.0,0.0,scattered clouds,3.0,1295.09,29.06,33.59,15.56,55.31,42.0,58.56,12.54
274,1702375200,304.16,307.53,1012.0,58.0,0.0,3.09,70.0,0.0,20.0,0.0,few clouds,3.0,1188.28,21.01,45.93,45.42,66.76,44.69,61.11,13.3
275,1702378800,306.16,309.18,1012.0,49.0,0.0,6.17,80.0,0.0,20.0,0.0,few clouds,3.0,634.19,5.81,22.96,90.84,35.76,26.58,34.18,6.33
276,1702382400,307.16,309.4,1011.0,43.0,0.0,5.66,100.0,0.0,20.0,0.0,few clouds,3.0,494.0,3.44,16.45,105.86,28.61,19.95,24.68,4.56
277,1702386000,308.16,310.69,1010.0,41.0,0.0,4.12,100.0,0.0,20.0,0.0,few clouds,3.0,460.62,3.24,15.42,104.43,27.18,15.76,19.61,4.05
278,1702389600,308.16,309.8,1009.0,38.0,0.0,5.66,90.0,0.0,20.0,0.0,few clouds,2.0,467.3,3.46,16.96,98.71,28.61,14.07,17.69,4.18
279,1702393200,308.16,309.8,1008.0,38.0,0.0,5.14,120.0,0.0,20.0,0.0,few clouds,2.0,480.65,3.58,19.88,89.41,30.99,12.93,16.74,4.5
280,1702396800,307.16,308.6,1008.0,40.0,0.0,4.12,100.0,0.0,20.0,0.0,few clouds,2.0,494.0,3.13,22.62,75.82,30.99,10.97,15.2,4.75
281,1702400400,307.16,308.6,1008.0,40.0,0.0,3.6,100.0,0.0,20.0,0.0,few clouds,2.0,854.49,4.69,48.67,42.56,51.98,17.17,24.96,8.99
282,1702404000,305.16,309.65,1009.0,58.0,0.0,3.6,160.0,0.0,20.0,0.0,few clouds,3.0,1335.14,6.2,71.97,4.92,68.66,27.71,41.12,14.19
283,1702407600,303.16,307.28,1009.0,66.0,0.0,2.06,130.0,0.0,20.0,0.0,few clouds,3.0,1455.31,14.75,56.21,0.12,61.99,34.21,51.7,16.97
284,1702411200,303.16,307.28,1010.0,66.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,3.0,1388.55,15.2,43.87,0.1,50.07,37.17,57.07,17.73
285,1702414800,303.16,307.28,1010.0,66.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,3.0,1321.79,14.53,40.44,0.11,47.21,38.99,60.62,17.48
286,1702418400,303.16,307.28,1010.0,66.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,3.0,1335.14,16.76,39.07,0.05,49.59,42.24,65.07,17.48
287,1702422000,301.16,304.97,1011.0,78.0,0.0,0.51,0.0,0.0,20.0,0.0,few clouds,4.0,1562.12,23.02,37.7,0.01,50.07,51.33,76.7,18.24
288,1702425600,301.16,304.97,1011.0,78.0,0.0,2.57,130.0,0.0,20.0,0.0,few clouds,4.0,1815.8,30.4,37.7,0.0,46.25,57.83,84.94,16.09
289,1702429200,300.16,303.2,1011.0,83.0,0.0,3.09,90.0,0.0,40.0,0.0,scattered clouds,4.0,1842.5,34.42,38.73,0.0,43.39,58.93,86.52,14.06
290,1702432800,299.16,299.16,1010.0,89.0,0.0,1.54,90.0,0.0,40.0,0.0,scattered clouds,4.0,1922.61,38.89,39.07,0.0,41.96,68.91,99.73,14.57
291,1702436400,299.16,299.16,1010.0,89.0,0.0,2.06,80.0,0.0,40.0,0.0,scattered clouds,5.0,2136.23,47.39,38.39,0.0,41.01,87.54,123.47,15.83
292,1702440000,299.16,299.16,1009.0,94.0,0.0,0.51,30.0,0.0,40.0,0.0,scattered clouds,5.0,2349.85,55.43,36.33,0.0,41.01,106.57,147.4,17.99
293,1702443600,298.16,299.17,1010.0,94.0,0.0,2.57,50.0,0.0,40.0,0.0,scattered clouds,5.0,2483.37,59.9,32.9,0.0,41.01,119.85,163.2,19.25
294,1702447200,298.16,299.17,1010.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,2670.29,63.48,29.82,0.0,40.53,129.96,173.06,17.73
295,1702450800,298.16,299.17,1011.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,3177.64,70.63,27.42,0.41,43.87,147.49,191.79,19.0
296,1702454400,300.16,303.2,1012.0,83.0,0.0,1.54,0.0,0.0,11.0,0.0,few clouds,5.0,3150.94,67.06,30.5,4.16,50.54,129.18,165.85,18.49
297,1702458000,302.16,305.9,1013.0,70.0,0.0,2.57,90.0,0.0,0.0,0.0,clear sky,5.0,3177.64,57.22,54.15,16.81,62.94,123.33,157.18,22.29
298,1702461600,304.16,306.83,1013.0,55.0,0.0,2.06,70.0,0.0,0.0,0.0,clear sky,5.0,2803.8,32.63,85.68,58.65,78.2,130.85,162.01,23.56
299,1702465200,305.16,306.41,1013.0,45.0,0.0,1.54,0.0,0.0,0.0,0.0,clear sky,3.0,821.11,7.26,33.59,87.98,42.44,38.0,46.46,7.47
300,1702468800,306.16,307.63,1012.0,43.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,3.0,614.17,4.02,23.65,103.0,36.24,31.94,37.3,5.32
301,1702472400,307.16,309.4,1011.0,43.0,0.0,2.57,90.0,0.0,40.0,0.0,scattered clouds,3.0,580.79,2.68,20.56,120.16,33.38,34.68,39.94,4.81
302,1702476000,308.16,310.69,1010.0,41.0,0.0,3.09,80.0,0.0,75.0,0.0,broken clouds,3.0,547.41,2.24,20.91,113.01,30.99,27.8,32.67,4.75
303,1702479600,307.16,309.4,1010.0,43.0,0.0,4.12,110.0,0.0,40.0,0.0,scattered clouds,2.0,594.14,2.29,28.79,92.98,36.72,23.17,28.18,5.57
