aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
2,1707994800,827.79,0.78,42.5,52.21,41.48,16.45,25.48,7.92
2,1707998400,814.44,0.0,39.07,36.48,37.19,18.12,28.53,8.49
2,1708002000,747.68,0.01,34.27,33.62,32.42,17.95,28.66,8.61
2,1708005600,674.25,0.01,31.53,32.9,29.8,16.35,26.4,8.36
2,1708009200,647.54,0.02,30.5,32.19,28.85,16.02,25.99,8.49
2,1708012800,634.19,0.02,30.85,31.11,28.37,15.72,25.86,8.23
2,1708016400,594.14,0.03,31.19,29.33,28.61,14.87,24.66,7.47
2,1708020000,547.41,0.04,31.19,28.25,30.04,15.32,24.63,7.6
2,1708023600,600.81,0.1,33.93,21.82,32.9,18.75,28.59,9.75
2,1708027200,720.98,0.5,38.39,12.52,36.24,24.66,35.9,12.67
3,1708030800,834.47,2.6,41.47,4.02,41.01,30.68,43.49,14.57
3,1708034400,961.3,10.28,40.78,0.34,48.16,36.58,50.97,15.83
3,1708038000,1121.52,23.47,40.44,0.01,59.13,43.23,59.01,16.97
4,1708041600,1428.6,35.32,43.18,0.48,68.66,53.07,72.27,19.51
4,1708045200,1682.28,41.57,43.53,6.79,72.48,53.6,74.34,20.01
4,1708048800,1815.8,38.89,50.72,18.95,77.25,53.79,75.93,20.01
4,1708052400,1562.12,22.58,62.38,54.36,81.06,50.8,71.57,17.73
3,1708056000,680.92,5.09,25.36,101.57,38.62,21.7,29.51,6.84
3,1708059600,540.73,2.91,17.48,127.32,31.47,19.04,24.13,5.07
4,1708063200,534.06,2.6,16.79,140.19,31.47,19.35,23.78,4.75
4,1708066800,554.08,2.63,18.34,150.2,34.33,21.33,25.65,4.94
4,1708070400,567.44,2.57,20.39,151.63,35.29,20.96,25.44,5.13
3,1708074000,560.76,2.35,21.76,138.76,31.95,17.36,22.19,5.19
3,1708077600,707.63,2.88,34.27,103.0,39.1,17.23,24.06,6.9
2,1708081200,854.49,1.15,44.55,55.07,42.44,18.18,28.1,8.49
2,1708084800,834.47,0.02,40.44,30.76,37.19,18.3,31.23,8.99
2,1708088400,767.71,0.04,35.64,27.18,31.95,18.12,32.3,9.12
2,1708092000,707.63,0.04,33.93,27.54,30.52,17.57,31.37,9.12
2,1708095600,694.27,0.05,33.24,27.18,30.52,18.0,31.34,9.25
2,1708099200,674.25,0.07,33.24,26.11,30.99,16.95,29.25,8.74
2,1708102800,600.81,0.07,31.87,25.03,29.56,13.58,23.6,7.6
2,1708106400,500.68,0.02,25.36,30.76,24.08,10.62,18.15,6.78
2,1708110000,460.62,0.02,23.65,31.83,23.13,10.0,16.24,6.97
2,1708113600,467.3,0.03,25.02,28.97,25.03,10.57,16.66,7.6
2,1708117200,473.98,0.06,26.39,25.75,26.94,11.16,17.36,8.11
2,1708120800,500.68,0.13,28.45,21.1,29.56,12.05,18.5,8.61
2,1708124400,580.79,0.68,34.96,11.98,36.24,15.0,22.17,10.13
2,1708128000,854.49,8.16,39.76,4.07,48.64,24.13,33.92,13.68
3,1708131600,1255.04,24.36,35.64,12.7,58.17,33.21,46.14,16.72
3,1708135200,1361.85,24.59,40.78,30.04,61.04,34.39,48.56,16.47
3,1708138800,1134.87,12.96,42.84,78.68,58.65,32.37,45.1,13.68
3,1708142400,607.49,3.46,19.19,128.75,32.9,20.01,26.46,6.52
4,1708146000,500.68,2.1,13.71,147.34,27.66,18.86,23.51,4.88
4,1708149600,480.65,1.77,12.51,154.5,25.75,17.95,22.1,4.43
4,1708153200,487.33,1.7,13.19,160.22,25.51,17.97,22.03,4.43
4,1708156800,494.0,1.77,14.39,157.36,24.8,16.23,20.45,4.56
3,1708160400,473.98,1.77,14.91,137.33,20.98,11.65,15.91,4.37
2,1708164000,547.41,2.01,22.28,98.71,24.08,9.55,14.55,5.19
2,1708167600,634.19,0.68,29.82,60.08,26.23,10.09,16.79,6.4
2,1708171200,660.9,0.0,30.16,40.05,24.8,12.67,21.21,7.35
2,1708174800,647.54,0.01,28.79,34.33,22.89,14.52,24.38,7.6
2,1708178400,607.49,0.01,27.08,32.54,22.17,15.03,25.1,7.09
2,1708182000,587.46,0.02,26.05,32.19,22.17,16.1,26.13,6.65
2,1708185600,567.44,0.02,25.36,32.54,21.7,16.0,25.63,5.95
2,1708189200,514.03,0.01,23.99,33.26,20.5,13.71,22.19,5.0
2,1708192800,467.3,0.01,22.96,32.9,20.27,12.07,19.56,4.75
2,1708196400,467.3,0.03,24.33,29.33,22.17,12.05,19.44,5.26
2,1708200000,494.0,0.07,26.73,23.6,25.27,13.26,21.18,6.02
2,1708203600,527.38,0.19,28.79,18.06,28.13,14.52,23.05,6.52
2,1708207200,554.08,0.52,31.19,12.34,31.47,15.66,24.73,6.9
2,1708210800,600.81,1.49,34.27,6.88,35.76,17.26,26.9,7.6
2,1708214400,767.71,6.31,35.99,3.84,42.44,22.26,33.41,9.5
2,1708218000,934.6,16.76,29.47,16.81,45.3,24.51,36.86,10.77
2,1708221600,988.01,17.43,32.56,34.69,47.21,24.83,37.89,11.4
3,1708225200,894.55,10.39,35.3,80.11,48.64,26.58,39.5,10.64
3,1708228800,547.41,3.05,17.82,108.72,27.42,16.71,23.92,5.51
3,1708232400,480.65,2.15,15.42,114.44,24.8,14.55,20.1,4.56
3,1708236000,480.65,1.87,16.11,113.01,25.03,13.36,18.47,4.43
3,1708239600,487.33,1.87,17.99,108.72,26.46,12.65,17.61,4.62
3,1708243200,507.35,1.9,19.88,105.86,27.42,12.37,17.57,4.94
2,1708246800,514.03,1.69,20.56,98.71,25.99,11.01,16.46,5.0
2,1708250400,614.17,1.77,29.13,76.53,30.99,11.44,18.07,6.27
2,1708254000,727.65,0.54,37.01,44.35,33.38,12.94,21.48,7.66
2,1708257600,754.36,0.02,34.96,29.33,30.28,15.28,25.7,8.61
2,1708261200,707.63,0.03,31.53,27.18,26.46,16.21,27.69,8.74
2,1708264800,640.87,0.02,28.79,30.4,24.56,15.76,27.39,8.04
2,1708268400,600.81,0.01,27.42,33.62,23.84,15.88,27.61,7.35
2,1708272000,560.76,0.01,25.7,35.76,22.17,14.7,25.92,6.21
2,1708275600,480.65,0.0,22.62,38.98,18.84,11.79,21.49,4.75
2,1708279200,447.27,0.01,23.99,37.91,20.74,11.4,20.11,4.43
2,1708282800,433.92,0.01,25.02,37.55,22.41,11.87,20.42,4.37
2,1708286400,433.92,0.01,26.73,36.48,24.56,12.73,21.44,4.5
2,1708290000,447.27,0.02,28.79,33.62,26.94,13.54,22.47,4.62
2,1708293600,460.62,0.04,30.5,29.68,29.33,14.13,23.17,4.81
2,1708297200,487.33,0.08,32.56,25.75,31.47,14.91,24.3,5.26
2,1708300800,620.84,0.84,37.01,19.67,35.29,18.55,29.58,6.65
2,1708304400,761.03,7.49,33.24,25.03,36.72,20.66,33.77,7.66
2,1708308000,781.06,11.18,31.53,37.19,39.1,20.87,34.98,8.11
2,1708311600,734.33,8.94,32.22,67.23,41.48,22.45,37.31,8.11
2,1708315200,574.11,2.68,26.73,82.97,31.95,16.92,27.26,5.89
2,1708318800,534.06,1.63,24.33,87.26,30.04,14.58,22.65,5.26
2,1708322400,527.38,1.08,24.68,80.82,28.85,13.01,20.25,5.0
2,1708326000,534.06,1.41,26.05,68.66,29.09,12.12,19.13,5.13
2,1708329600,527.38,2.21,26.05,68.66,27.89,11.76,19.37,5.07
2,1708333200,500.68,2.15,23.65,72.96,23.6,10.59,18.51,4.56
2,1708336800,574.11,2.46,29.13,58.65,27.18,10.87,19.31,5.32
2,1708340400,674.25,0.98,37.01,33.97,30.52,12.41,21.81,6.52
2,1708344000,720.98,0.22,39.76,19.31,31.47,14.73,25.38,7.73
2,1708347600,727.65,0.37,40.44,15.91,30.99,16.73,29.05,8.11
2,1708351200,694.27,0.31,39.41,16.81,30.52,17.41,30.85,7.73
2,1708354800,680.92,0.29,38.73,17.17,30.99,18.41,32.38,7.41
2,1708358400,647.54,0.24,37.36,18.06,30.04,17.44,31.03,6.46
2,1708362000,547.41,0.14,34.27,21.1,27.42,14.11,26.27,5.0
2,1708365600,480.65,0.08,32.22,24.32,25.99,12.83,24.07,4.43
2,1708369200,453.95,0.06,32.22,25.39,26.94,13.15,24.42,4.43
2,1708372800,453.95,0.07,32.9,25.03,28.37,13.79,25.48,4.56
2,1708376400,447.27,0.08,32.9,24.68,29.56,14.21,26.08,4.62
2,1708380000,453.95,0.1,32.9,23.96,30.99,14.43,26.18,4.69
2,1708383600,487.33,0.19,35.3,20.56,33.86,15.39,27.06,5.13
2,1708387200,654.22,1.13,41.47,12.7,39.58,19.71,32.45,6.9
2,1708390800,834.47,5.14,42.16,10.55,41.96,21.86,35.94,8.23
2,1708394400,834.47,8.05,39.76,15.02,41.48,20.19,34.04,8.61
2,1708398000,727.65,7.1,38.04,23.6,40.53,18.02,31.02,8.11
2,1708401600,580.79,0.99,36.33,28.25,33.86,13.24,23.05,6.33
2,1708405200,527.38,0.14,32.9,31.47,31.47,10.81,18.86,5.51
2,1708408800,500.68,0.08,29.82,37.91,28.37,9.27,16.45,4.88
2,1708412400,494.0,1.09,27.08,46.49,27.42,8.52,14.84,4.75
2,1708416000,494.0,2.1,26.39,55.79,27.42,8.5,14.46,4.94
2,1708419600,494.0,2.35,25.36,60.8,25.27,8.29,14.04,4.81
2,1708423200,700.95,4.3,40.78,40.05,40.05,12.75,20.71,7.66
2,1708426800,881.2,3.44,50.04,12.7,47.21,17.71,29.11,10.13
2,1708430400,907.9,4.58,44.55,2.46,43.87,21.68,35.86,11.53
2,1708434000,881.2,5.81,39.76,1.56,40.05,24.02,39.72,11.91
2,1708437600,847.82,5.53,39.07,1.65,39.1,24.9,41.39,11.02
3,1708441200,841.14,5.53,39.76,1.59,40.05,26.71,43.91,10.01
3,1708444800,801.09,4.36,40.1,2.41,38.15,26.33,43.04,8.49
2,1708448400,674.25,1.79,38.04,6.26,32.9,21.58,35.94,6.21
2,1708452000,554.08,0.73,34.27,11.0,28.85,17.79,29.26,5.0
2,1708455600,494.0,0.59,32.56,11.98,27.89,15.57,24.89,4.62
2,1708459200,487.33,0.95,33.59,9.39,30.04,15.13,23.76,4.81
2,1708462800,494.0,1.75,34.62,6.08,32.9,15.54,24.21,5.07
2,1708466400,514.03,3.58,35.3,3.04,37.19,16.48,25.59,5.32
2,1708470000,567.44,8.38,34.96,0.76,42.92,18.78,28.74,5.95
3,1708473600,794.41,18.55,33.93,0.74,51.98,26.0,38.39,7.92
3,1708477200,1068.12,28.61,32.56,8.05,57.22,30.88,45.83,9.63
3,1708480800,1094.82,27.27,35.64,20.03,57.7,29.85,45.67,10.39
3,1708484400,961.3,17.21,40.44,47.21,55.79,27.87,42.69,9.25
2,1708488000,547.41,4.92,20.91,82.25,28.13,15.28,23.25,5.07
2,1708491600,473.98,3.16,17.31,95.84,24.56,12.97,18.61,4.18
3,1708495200,467.3,2.65,16.79,101.57,23.37,11.82,16.91,3.99
3,1708498800,473.98,2.65,17.82,101.57,23.84,11.57,16.53,4.12
3,1708502400,480.65,2.74,18.51,100.14,24.32,11.3,16.41,4.18
2,1708506000,473.98,2.57,18.68,92.98,22.65,10.13,15.32,4.05
2,1708509600,594.14,3.27,27.76,72.96,30.04,11.41,18.04,5.51
2,1708513200,754.36,1.44,40.44,45.06,35.29,14.46,24.11,7.54
2,1708516800,821.11,0.08,43.18,25.39,35.76,17.71,29.96,9.12
2,1708520400,814.44,0.25,41.81,18.24,34.33,19.65,34.05,9.12
2,1708524000,754.36,0.23,40.1,18.6,33.38,19.52,35.3,8.11
2,1708527600,714.3,0.16,40.1,20.56,32.9,20.13,37.02,7.41
2,1708531200,674.25,0.12,39.76,22.17,31.95,19.64,37.04,6.46
2,1708534800,594.14,0.08,38.04,24.68,29.8,17.22,34.08,5.13
2,1708538400,527.38,0.05,36.33,26.82,29.09,16.55,32.69,4.62
2,1708542000,514.03,0.07,37.36,25.03,31.47,17.82,33.91,4.88
2,1708545600,534.06,0.15,39.07,20.56,34.81,19.97,36.48,5.32
2,1708549200,547.41,0.32,39.76,16.27,36.72,21.25,37.77,5.57
2,1708552800,560.76,0.65,40.1,12.34,38.15,21.58,37.64,5.7
2,1708556400,594.14,1.63,41.47,7.33,41.48,22.42,38.2,6.14
3,1708560000,794.41,7.04,42.16,3.71,48.16,27.59,44.65,7.98
3,1708563600,1001.36,18.55,35.64,14.84,50.54,29.93,48.09,9.12
3,1708567200,1054.76,21.46,37.7,30.04,53.88,29.46,47.72,10.01
3,1708570800,961.3,14.75,41.47,65.8,55.31,29.48,46.83,9.37
3,1708574400,607.49,4.97,23.65,110.15,34.81,21.56,32.0,5.95
3,1708578000,534.06,3.1,18.34,135.9,30.99,22.08,29.65,4.94
4,1708581600,520.71,2.49,16.79,153.06,29.8,22.34,28.98,4.62
4,1708585200,527.38,2.43,17.48,157.36,30.04,22.14,28.5,4.75
4,1708588800,527.38,2.43,19.02,154.5,29.09,20.2,27.1,4.94
3,1708592400,507.35,2.29,19.54,135.9,24.8,16.0,23.51,4.69
2,1708596000,574.11,2.82,26.05,92.98,27.18,13.83,22.47,5.45
2,1708599600,647.54,1.24,34.27,47.92,29.33,14.12,23.74,6.4
2,1708603200,667.57,0.08,35.3,25.75,28.85,16.23,27.03,7.41
2,1708606800,667.57,0.2,35.3,19.67,28.13,18.28,30.37,7.73
2,1708610400,667.57,0.24,36.33,18.42,29.33,19.79,33.07,7.54
2,1708614000,680.92,0.28,37.7,17.34,30.99,21.67,35.76,7.35
2,1708617600,667.57,0.27,38.04,17.52,31.47,21.47,35.62,6.65
2,1708621200,567.44,0.13,35.99,21.46,28.61,18.05,30.57,5.07
2,1708624800,487.33,0.07,33.93,24.68,26.94,16.07,27.21,4.37
2,1708628400,453.95,0.09,33.93,23.25,27.42,15.65,26.07,4.31
2,1708632000,460.62,0.2,35.99,18.78,30.28,16.41,26.95,4.62
2,1708635600,480.65,0.45,38.39,13.95,33.38,17.56,28.47,4.94
2,1708639200,500.68,1.08,40.44,9.03,37.67,18.5,29.68,5.32
2,1708642800,560.76,3.35,42.84,3.58,43.87,20.28,32.09,6.08
3,1708646400,774.38,11.4,42.84,0.74,52.93,26.63,40.51,8.11
3,1708650000,1041.41,20.12,42.84,1.13,56.74,31.07,45.97,9.5
3,1708653600,1081.47,20.56,45.24,2.21,55.31,29.18,43.19,10.01
3,1708657200,934.6,13.97,46.61,4.11,52.45,25.22,37.85,9.5
2,1708660800,614.17,6.26,31.19,25.39,35.29,14.56,22.82,6.27
2,1708664400,527.38,5.64,23.99,51.5,31.95,11.19,17.5,5.32
2,1708668000,507.35,4.53,20.39,82.25,29.56,11.42,16.88,4.88
3,1708671600,514.03,3.46,20.22,103.0,29.33,13.14,18.14,4.81
2,1708675200,520.71,2.96,22.62,90.84,28.61,11.05,15.88,4.81
2,1708678800,507.35,2.21,23.99,65.8,24.8,8.25,12.99,4.5
2,1708682400,587.46,2.79,29.82,42.56,28.37,9.55,15.85,5.19
2,1708686000,680.92,1.47,37.7,29.33,31.47,13.47,22.9,6.27
2,1708689600,714.3,0.11,40.44,22.53,30.99,16.78,28.33,7.28
2,1708693200,694.27,0.14,38.73,21.1,29.09,17.71,30.17,7.47
2,1708696800,640.87,0.09,35.3,23.6,27.42,16.96,29.03,6.9
2,1708700400,614.17,0.06,33.24,25.75,26.7,16.9,28.87,6.46
2,1708704000,580.79,0.05,31.19,26.82,25.27,15.87,27.8,5.64
2,1708707600,500.68,0.03,28.45,30.04,22.65,13.23,24.29,4.43
2,1708711200,420.57,0.01,21.93,37.91,17.64,11.16,20.67,3.67
2,1708714800,397.21,0.0,20.05,41.84,16.93,11.07,19.76,3.61
2,1708718400,410.56,0.0,21.42,41.48,18.84,12.15,20.99,3.83
2,1708722000,427.25,0.0,22.96,38.98,21.22,13.39,22.54,4.05
2,1708725600,453.95,0.01,26.05,33.62,24.56,14.65,23.91,4.37
2,1708729200,507.35,0.1,31.87,23.6,30.99,16.92,26.27,5.13
2,1708732800,700.95,2.93,39.76,11.09,41.48,22.8,33.47,7.16
3,1708736400,947.95,16.09,33.59,16.09,49.59,27.95,40.4,9.25
3,1708740000,1001.36,17.88,32.9,30.04,50.54,27.61,40.43,10.01
3,1708743600,881.2,9.5,32.9,72.24,47.68,27.73,39.49,9.12
3,1708747200,540.73,2.93,15.94,103.0,26.94,17.68,23.65,4.88
3,1708750800,453.95,2.01,12.0,111.58,22.41,14.99,18.92,3.8
3,1708754400,447.27,1.82,11.48,117.3,21.46,14.16,17.57,3.64
3,1708758000,460.62,1.82,12.85,121.59,22.65,14.99,18.34,3.89
3,1708761600,480.65,1.9,15.08,118.73,24.08,14.59,18.2,4.24
3,1708765200,467.3,1.84,16.11,100.14,21.46,11.35,15.22,4.12
2,1708768800,527.38,2.18,21.76,72.24,23.84,10.48,15.62,4.75
2,1708772400,600.81,0.88,28.79,46.49,25.27,11.66,19.2,5.7
2,1708776000,614.17,0.0,29.47,35.76,24.32,14.1,24.2,6.65
2,1708779600,600.81,0.0,27.76,38.27,22.65,16.39,28.49,7.16
2,1708783200,567.44,0.0,25.7,41.13,21.7,16.66,28.8,7.22
2,1708786800,567.44,0.0,25.36,43.99,21.7,17.04,28.97,7.35
2,1708790400,547.41,0.0,24.68,46.49,21.46,16.41,27.77,6.78
2,1708794000,500.68,0.0,23.99,47.21,20.74,14.27,24.27,5.83
2,1708797600,467.3,0.0,23.65,45.78,21.46,13.31,22.02,5.7
2,1708801200,480.65,0.0,26.05,38.98,24.56,14.21,22.64,6.59
2,1708804800,527.38,0.02,30.16,29.68,29.09,16.4,25.47,7.98
2,1708808400,567.44,0.11,33.59,20.92,32.9,18.48,28.34,9.25
2,1708812000,614.17,0.6,37.7,11.62,37.19,20.67,31.3,10.26
2,1708815600,700.95,4.36,42.5,2.39,45.78,24.5,36.01,11.78
3,1708819200,947.95,15.65,41.47,1.3,56.27,33.2,47.27,14.69
3,1708822800,1228.33,26.6,38.73,9.83,61.04,39.71,56.15,16.72
3,1708826400,1321.79,26.82,42.84,25.75,63.9,40.96,58.56,16.97
3,1708830000,1188.28,16.76,48.67,66.52,65.8,42.17,59.15,15.2
3,1708833600,687.6,4.02,24.33,118.73,37.19,29.22,38.52,7.73
4,1708837200,594.14,1.77,18.34,140.19,31.95,28.54,35.81,6.33
4,1708840800,594.14,1.26,19.36,141.62,33.86,27.33,34.23,6.33
4,1708844400,620.84,1.2,22.62,141.62,37.67,27.83,34.67,6.65
4,1708848000,654.22,1.13,26.39,145.91,41.96,29.41,36.5,7.03
4,1708851600,647.54,0.89,28.1,140.19,40.53,26.57,33.9,7.03
3,1708855200,727.65,1.2,38.04,105.86,44.35,23.35,31.98,8.23
2,1708858800,794.41,0.56,43.18,54.36,42.92,19.57,29.92,9.25
2,1708862400,720.98,0.01,35.3,31.83,31.95,17.05,28.62,8.87
2,1708866000,640.87,0.01,28.79,32.54,25.27,15.8,28.23,8.23
2,1708869600,580.79,0.0,26.39,36.48,23.6,14.65,26.77,7.85
2,1708873200,547.41,0.0,25.36,38.27,22.89,13.95,25.58,7.6
2,1708876800,540.73,0.01,25.7,36.12,22.65,13.45,24.93,7.66
2,1708880400,527.38,0.02,27.08,31.11,24.08,12.85,24.04,7.6
2,1708884000,554.08,0.17,33.93,20.38,31.95,14.83,25.9,8.49
2,1708887600,660.9,1.4,41.13,7.33,40.05,20.83,32.96,10.64
3,1708891200,827.79,7.82,42.16,0.66,45.3,29.71,43.85,13.05
3,1708894800,988.01,18.78,39.76,0.02,51.02,38.82,55.24,14.57
3,1708898400,1094.82,26.38,40.1,0.0,52.93,45.13,63.94,15.33
4,1708902000,1241.68,33.08,40.78,0.0,54.84,51.35,72.29,15.96
4,1708905600,1708.98,45.6,39.07,1.11,61.04,68.54,93.77,19.25
5,1708909200,2429.96,59.9,39.07,2.95,67.71,85.86,115.57,24.07
5,1708912800,2910.61,61.69,54.15,11.8,80.11,95.87,128.75,28.88
5,1708916400,2723.69,33.97,90.48,60.08,95.37,102.89,136.77,28.37
3,1708920000,807.76,6.2,32.22,121.59,48.16,32.89,43.6,8.49
4,1708923600,567.44,2.85,19.54,158.79,37.67,29.65,36.65,5.76
4,1708927200,540.73,2.37,18.16,171.66,36.72,28.42,34.38,5.26
4,1708930800,554.08,2.46,19.36,175.95,37.67,28.23,33.85,5.38
4,1708934400,547.41,2.49,20.39,167.37,35.29,24.03,29.66,5.38
3,1708938000,507.35,2.51,19.19,130.18,27.42,14.71,19.94,4.88
2,1708941600,580.79,3.27,26.39,82.25,29.8,11.01,16.87,5.7
2,1708945200,714.3,1.31,38.73,45.42,35.76,13.07,21.34,7.54
2,1708948800,781.06,0.02,41.81,29.33,37.19,16.66,27.48,9.37
2,1708952400,834.47,0.09,42.16,23.25,38.62,20.54,34.35,11.15
2,1708956000,894.55,0.33,44.55,16.09,43.39,24.37,40.75,13.05
3,1708959600,988.01,1.23,47.98,8.58,49.59,29.28,47.51,15.07
3,1708963200,1108.17,4.47,49.35,2.41,55.79,34.01,53.29,16.72
3,1708966800,1121.52,9.16,46.61,0.45,55.79,33.03,51.63,16.21
3,1708970400,1001.36,11.4,43.87,0.22,51.98,29.07,45.36,14.69
3,1708974000,907.9,13.63,42.5,0.11,51.98,27.64,41.95,14.31
3,1708977600,847.82,16.54,40.78,0.05,53.88,28.12,41.21,14.19
3,1708981200,814.44,17.66,39.76,0.04,53.41,28.04,40.76,13.93
3,1708984800,821.11,17.88,38.73,0.04,51.98,28.26,41.19,13.93
3,1708988400,961.3,24.36,39.07,0.01,57.22,34.05,48.48,15.33
4,1708992000,1495.36,41.57,41.47,0.3,72.48,53.95,73.66,20.77
5,1708995600,2349.85,62.58,47.3,2.84,88.69,77.65,104.05,26.85
5,1708999200,2696.99,57.22,62.38,11.8,92.51,79.15,108.44,27.87
4,1709002800,2029.42,27.05,70.6,52.21,82.97,60.71,84.48,21.53
3,1709006400,700.95,4.14,24.68,105.86,35.29,20.16,27.27,6.84
3,1709010000,520.71,2.07,18.16,100.14,27.42,12.77,16.81,4.69
2,1709013600,487.33,1.38,19.19,80.11,25.75,9.01,12.36,4.24
2,1709017200,500.68,1.02,21.93,67.23,26.94,8.05,11.01,4.24
2,1709020800,527.38,1.48,24.33,65.09,29.56,8.6,11.58,4.56
2,1709024400,547.41,1.65,25.36,63.66,29.56,8.77,11.87,4.69
2,1709028000,594.14,1.44,28.45,55.79,29.33,9.27,12.78,5.0
2,1709031600,640.87,0.42,32.56,42.2,29.8,10.28,14.49,5.51
2,1709035200,620.84,0.01,31.19,34.69,27.66,12.04,17.23,6.08
2,1709038800,620.84,0.02,32.22,30.04,29.09,14.85,22.26,7.16
2,1709042400,640.87,0.06,34.96,25.03,32.42,17.28,27.4,8.23
2,1709046000,674.25,0.12,37.36,21.64,35.29,18.9,30.53,9.37
2,1709049600,714.3,0.34,41.13,16.27,39.1,19.88,32.33,10.13
2,1709053200,707.63,0.79,43.18,10.46,41.48,18.66,30.87,9.88
2,1709056800,660.9,1.33,42.16,7.24,42.44,17.56,28.45,9.63
2,1709060400,654.22,3.41,42.84,3.0,46.73,19.17,29.49,10.39
2,1709064000,700.95,9.72,41.13,0.37,52.45,22.67,33.54,11.53
3,1709067600,741.0,16.76,39.07,0.05,55.79,25.56,37.31,12.16
3,1709071200,754.36,19.89,38.39,0.02,55.79,26.76,39.19,12.29
3,1709074800,841.14,25.93,38.73,0.01,61.99,29.68,42.7,12.92
3,1709078400,1201.63,39.34,40.78,0.6,76.29,41.65,57.49,16.21
4,1709082000,1762.39,52.75,42.84,6.79,87.74,53.59,73.05,20.01
4,1709085600,2002.72,50.07,54.84,20.03,93.46,56.71,78.49,21.53
4,1709089200,1869.2,30.85,77.46,62.94,104.9,62.4,84.87,20.77
3,1709092800,961.3,7.49,42.84,118.73,62.94,36.96,48.53,9.88
4,1709096400,741.0,3.24,27.08,163.08,51.02,38.44,47.31,7.28
5,1709100000,687.6,2.04,21.25,191.69,46.25,40.34,48.37,6.59
4,1709103600,654.22,1.31,23.99,158.79,41.96,29.56,36.34,6.33
3,1709107200,627.52,1.38,27.76,113.01,37.19,18.02,24.2,6.27
2,1709110800,594.14,1.1,27.76,82.97,30.52,12.41,18.53,5.76
2,1709114400,634.19,1.29,31.87,54.36,30.04,11.3,18.21,5.89
2,1709118000,674.25,0.56,33.93,37.55,29.56,11.56,19.11,6.14
2,1709121600,647.54,0.01,31.87,33.97,27.18,12.58,21.17,6.65
2,1709125200,607.49,0.01,29.13,37.19,24.56,12.88,22.06,6.84
2,1709128800,547.41,0.0,26.39,40.77,22.89,11.95,20.72,6.52
2,1709132400,520.71,0.0,24.68,42.92,22.17,11.27,19.34,6.4
2,1709136000,494.0,0.0,23.65,44.35,21.46,10.06,17.18,6.02
2,1709139600,453.95,0.0,23.31,45.42,21.22,8.2,13.81,5.32
2,1709143200,423.91,0.0,22.96,45.78,22.41,7.75,12.3,5.45
2,1709146800,423.91,0.0,24.68,44.35,25.27,8.45,12.81,6.14
2,1709150400,440.6,0.0,26.73,42.2,28.13,9.42,14.04,6.78
2,1709154000,453.95,0.0,28.45,40.77,30.52,10.27,15.23,7.28
2,1709157600,480.65,0.01,32.56,36.48,34.81,11.86,17.34,7.98
2,1709161200,587.46,0.14,42.84,23.6,46.25,16.0,22.75,9.75
3,1709164800,894.55,5.59,53.47,8.4,62.94,26.59,36.76,13.93
3,1709168400,1281.74,22.58,47.3,17.7,72.48,35.33,49.29,16.97
3,1709172000,1348.5,24.36,50.04,36.48,73.43,35.91,51.02,16.72
3,1709175600,1134.87,13.75,49.35,85.12,68.66,35.57,49.37,13.93
3,1709179200,647.54,3.86,22.96,137.33,39.1,25.76,33.34,6.97
4,1709182800,547.41,2.54,18.16,153.06,34.33,25.18,31.29,5.51
4,1709186400,514.03,2.29,16.79,143.05,30.99,20.17,25.74,4.88
3,1709190000,494.0,2.63,17.65,125.89,28.85,15.97,21.27,4.62
3,1709193600,500.68,3.02,18.85,111.58,28.13,14.24,19.83,4.69
2,1709197200,500.68,2.85,18.68,98.71,24.8,12.86,18.8,4.5
2,1709200800,607.49,3.1,26.39,77.25,29.09,14.45,22.03,5.38
2,1709204400,700.95,1.02,34.62,52.93,30.99,16.33,26.41,6.46
2,1709208000,720.98,0.0,34.96,41.13,29.56,17.98,29.62,7.47
2,1709211600,687.6,0.0,32.56,38.98,27.18,17.91,29.85,7.79
2,1709215200,627.52,0.0,29.82,41.13,25.99,17.03,28.78,7.54
2,1709218800,607.49,0.0,28.45,43.27,25.51,17.3,29.37,7.47
2,1709222400,574.11,0.0,27.42,44.7,24.32,16.51,28.24,6.97
