timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1727348400,304.3,309.11,1011,63,304.16,304.3,4.63,90,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2563.48,42.92,105.56,31.11,109.67,167.49,186.69,7.85
1727352000,305.41,310.84,1010,60,305.16,305.41,3.6,80,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1321.79,15.2,65.8,34.33,61.99,66.57,76.83,6.08
1727355600,305.97,311.53,1009,58,305.16,305.97,4.12,100,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,894.55,5.03,50.04,30.4,44.35,31.8,38.54,5.57
1727359200,304.86,310.44,1008,63,304.86,306.16,3.09,90,0,40,2.9,"id: 501, main: Rain, description: moderate rain, icon: 10d",2,734.33,0.47,44.55,27.18,38.62,19.18,24.24,5.38
1727362800,303.19,308.78,1008,72,303.19,304.16,6.26,148,7.6,40,2.24,"id: 501, main: Rain, description: moderate rain, icon: 10d",2,727.65,0.39,44.55,26.11,41.01,16.76,21.61,5.57
1727366400,302.08,307.28,1008,78,302.08,302.16,5.66,160,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,754.36,0.31,47.98,21.99,42.44,16.48,21.49,5.57
1727370000,302.08,306.67,1008,75,302.08,302.16,3.09,160,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,1028.06,4.64,59.63,6.26,54.84,22.31,29.81,7.6
1727373600,300.97,304.11,1009,75,300.97,302.16,4.12,170,0,20,4.47,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n",3,1508.71,23.25,61.01,0.07,71.53,34.81,46.84,10.77
1727377200,300.97,304.38,1010,77,300.97,301.16,4.12,150,0,20,1.32,"id: 501, main: Rain, description: moderate rain, icon: 10n",3,1842.5,38,56.89,0,77.25,47.69,64.03,12.92
1727380800,300.97,304.52,1011,78,300.97,301.16,3.6,150,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,2082.82,44.26,53.47,0,74.39,59.5,80.5,14.69
1727384400,300.97,304.52,1011,78,300.97,301.16,2.57,180,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,2162.93,45.6,48.67,0,67.71,67.47,92.89,15.33
1727388000,300.97,304.38,1011,77,300.97,301.16,2.06,0,0,40,0.98,"id: 500, main: Rain, description: light rain, icon: 10n",4,2162.93,45.6,42.16,0,62.94,72.01,100.71,15.07
1727391600,300.97,304.25,1011,76,300.97,301.16,2.57,150,0,20,1.41,"id: 501, main: Rain, description: moderate rain, icon: 10n",4,2109.53,46.49,37.36,0,58.65,72.73,102.39,14.06
1727395200,300.97,304.52,1011,78,300.97,301.16,2.06,0,0,75,0.95,"id: 500, main: Rain, description: light rain, icon: 10n",4,1976.01,46.04,34.27,0,51.98,64.39,92.22,11.4
1727398800,299.86,302.49,1010,83,299.86,300.16,2.57,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1735.69,42.92,31.87,0,46.73,55.18,80.26,10.01
1727402400,300.41,303.37,1009,79,300.16,300.41,1.03,0,0,75,0,"id: 701, main: Mist, description: mist, icon: 50n",4,1628.88,44.26,30.5,0,45.78,55.54,77.39,10.01
1727406000,299.86,302.26,1009,80,299.86,300.16,1.54,360,0,100,0.69,"id: 500, main: Rain, description: light rain, icon: 10n",4,1695.63,50.96,30.16,0,46.73,65.67,85.9,10.51
1727409600,299.86,302.26,1009,80,299.16,299.86,1.79,108,2.68,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,1789.09,56.77,29.47,0,44.82,77.46,96.98,10.89
1727413200,299.86,302.34,1010,81,299.86,300.16,3.6,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,1869.2,58.11,27.08,0,41.96,84.35,101.74,10.39
1727416800,299.86,302.26,1010,80,299.86,300.16,2.68,121,3.13,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",5,1922.61,59.01,25.02,0,42.92,85.63,101.14,10.01
1727420400,300.97,304.11,1011,75,300.16,300.97,3.6,140,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2189.64,65.27,26.73,0.11,54.36,92.73,111.26,11.91
1727424000,301.52,304.86,1012,72,301.16,301.52,2.06,90,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2269.74,71.53,32.9,0.2,69.62,89.14,108.14,12.67
1727427600,303.19,307.57,1012,67,301.16,303.19,2.57,100,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2483.37,76.89,34.96,0.36,76.29,89.6,109.51,14.57
1727431200,303.75,308.37,1012,65,303.16,303.75,3.6,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2296.45,73.31,37.36,0.76,79.15,81.86,101.07,15.07
1727434800,304.3,309.39,1011,64,304.16,304.3,3.6,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1228.33,28.61,41.47,11,53.88,42.64,52.62,8.36
1727438400,305.41,310.53,1010,59,305.16,305.41,5.66,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,947.95,12.41,41.13,37.55,44.35,33.16,40.34,6.84
1727442000,305.97,310.87,1009,56,305.97,306.16,4.12,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,921.25,7.49,40.1,85.12,44.82,39.66,46.3,6.71
1727445600,305.41,310.53,1008,59,305.16,305.41,3.09,20,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1094.82,6.37,52.78,118.73,57.7,62.9,71.11,8.61
1727449200,305.97,311.87,1008,59,305.16,305.97,2.57,40,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1575.47,7.71,97.33,94.41,93.46,109.92,121.63,11.02
1727452800,302.08,306.48,1008,74,302.08,304.16,5.66,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2216.34,6.2,152.17,42.56,125.89,160.57,175.53,12.16
1727456400,300.97,304.38,1008,77,300.16,300.97,2.57,290,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",5,3017.43,13.3,167.25,5.05,121.12,190.59,210.9,13.81
1727460000,302.63,307.17,1009,71,300.16,302.63,3.13,106,4.92,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,4219.06,45.6,153.54,0.14,118.26,224.62,253.3,19
1727463600,302.08,306.09,1010,72,302.08,302.16,5.14,160,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,5180.36,76,150.8,0,129.7,276.36,314.12,27.11
1727467200,302.08,306.48,1010,74,302.08,302.16,4.63,160,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,6568.91,100.14,167.25,0,146.87,365.64,418.3,39.52
1727470800,301.52,305.51,1011,76,301.52,302.16,3.6,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,8224.49,125.17,174.11,0,150.68,473.94,544.76,50.16
1727474400,300.97,304.52,1011,78,300.97,301.16,3.09,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,9719.85,153.78,165.88,0,148.77,572.68,646.29,57.25
1727478000,300.97,304.52,1011,78,300.97,301.16,3.09,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,10894.78,185.97,159.03,0,165.94,650.83,720.71,72.96
1727481600,300.97,304.52,1010,78,300.97,301.16,2.06,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,11322.02,203.85,167.25,0,196.46,680.35,743.71,91.2
1727485200,300.97,304.66,1010,79,300.97,301.16,2.57,160,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,10894.78,198.48,174.11,0,202.18,673.57,726.69,99.3
1727488800,300.41,303.59,1009,81,300.41,301.16,2.57,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,9506.23,166.3,168.62,0,173.57,629.27,669.35,97.27
1727492400,300.41,303.59,1009,81,300.16,300.41,2.06,160,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,8010.86,134.11,150.8,0,139.24,577.15,606.99,91.2
1727496000,300.41,303.7,1009,82,300.16,300.41,1.54,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7049.56,111.76,128.87,0,106.81,531.32,555.56,80.05
1727499600,299.86,302.49,1009,83,299.86,300.16,2.06,150,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,6462.1,101.92,101.45,0,62.94,469.92,489.97,40.53
1727503200,299.86,302.49,1010,83,299.86,300.16,2.06,120,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,6088.26,96.56,78.14,0,46.73,418.83,438.65,26.85
1727506800,301.52,305.51,1011,76,300.16,301.52,2.06,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",5,6088.26,98.35,64.43,0.44,49.59,397.65,422.36,25.08
1727510400,302.08,306.09,1011,72,301.16,302.08,3.09,100,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,5340.58,103.71,112.41,5.9,100.14,420.75,451.53,13.68
1727514000,303.19,307.57,1011,67,303.16,303.19,3.09,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,5447.39,100.14,146.69,13.41,125.89,429.02,464.01,13.17
1727517600,304.3,309.11,1011,63,304.16,304.3,2.57,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,5447.39,67.06,180.96,27.54,129.7,410.67,444.76,14.44
1727521200,305.41,310.84,1010,60,305.16,305.41,2.06,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2323.15,16.32,109.67,32.54,75.34,147.96,162.88,7.66
1727524800,307.08,313.92,1009,57,305.16,307.08,2.06,80,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1508.71,8.38,68.55,50.78,51.5,80.07,89.64,6.52
1727528400,307.08,314.08,1008,58,306.16,307.08,2.06,200,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1308.44,5.7,52.78,82.97,44.82,71.57,79.95,6.52
1727532000,307.08,313.54,1007,56,307.08,307.16,1.79,110,3.13,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1241.68,3.3,44.55,124.45,41.48,84.84,92.98,6.97
1727535600,306.52,312.16,1006,56,306.52,308.16,2.57,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1255.04,2.01,42.84,148.77,44.35,101.18,109.66,8.11
1727539200,306.52,312.88,1006,58,306.16,306.52,2.06,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1228.33,1.27,43.87,147.34,47.68,97.92,106.4,9.25
1727542800,305.97,311.87,1007,59,305.97,307.16,4.12,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1628.88,0.66,60.32,95.84,55.79,90.69,101.4,13.55
1727546400,300.41,303.7,1007,82,300.41,302.16,5.14,120,0,75,0,"id: 701, main: Mist, description: mist, icon: 50n",5,2403.26,0.22,81.57,30.76,62.94,93.01,107.8,17.73
1727550000,302.63,308.77,1008,78,302.16,302.63,1.54,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2990.72,7.71,80.2,1.88,64.85,100.4,119.29,18.24
1727553600,302.63,308.06,1009,75,302.63,303.16,3.09,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3044.13,20.79,58.95,0.01,61.04,99.41,122.11,17.73
1727557200,302.63,307.61,1010,73,302.16,302.63,2.57,200,0,20,0.1,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2590.18,26.38,40.1,0,50.07,86.95,113.05,15.58
1727560800,302.08,306.48,1010,74,302.08,302.16,3.09,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2189.64,27.49,29.47,0,41.01,76.76,104.58,13.93
1727564400,302.08,306.67,1010,75,302.08,302.16,3.6,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1815.8,24.36,24.68,0,30.99,64.7,90.41,12.03
1727568000,302.16,307.7,1010,79,302.16,302.16,2.57,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1575.47,20.79,24.68,0,24.32,53.87,74.38,10.13
1727571600,302.16,308.82,1009,84,302.16,302.16,3.09,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1428.6,18.33,26.39,0,22.17,50.4,66.15,9.25
1727575200,301.52,305.67,1009,77,301.52,302.16,2.57,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1401.9,15.42,27.42,0,19.07,53.46,65.5,9.12
1727578800,301.52,305.84,1009,78,301.16,301.52,2.57,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1441.96,15.42,26.39,0,18.12,59.1,70.14,9.37
1727582400,300.97,304.66,1009,79,300.97,301.16,3.09,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1482.01,17.43,23.99,0,19.31,63.75,74.76,10.13
1727586000,300.97,304.8,1009,80,300.97,301.16,2.57,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",4,1522.06,21.9,21.93,0,22.17,67.48,77.88,10.26
1727589600,300.97,305.09,1010,82,300.16,300.97,2.06,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1535.42,26.38,20.56,0,26.23,69.07,79.69,10.39
1727593200,301.52,306.02,1010,79,300.16,301.52,2.06,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1708.98,33.08,20.22,0.39,34.33,74.3,86.66,12.79
1727596800,302.63,307.83,1011,74,302.16,302.63,4.63,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1976.01,44.26,23.65,1.72,47.68,80.67,94.43,14.57
1727600400,304.3,309.95,1011,66,303.16,304.3,2.57,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1976.01,42.02,29.82,3.62,49.59,80.84,94.82,14.82
1727604000,305.41,311.16,1011,61,304.16,305.41,2.06,290,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1642.23,21.68,38.39,11.35,41.01,71.66,83.55,14.06
1727607600,305.97,312.21,1010,60,305.97,306.16,2.57,310,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,700.95,1.82,19.02,51.5,16.93,25.47,29.05,5.45
1727611200,307.08,313.54,1009,56,305.16,307.08,3.13,275,4.47,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,560.76,0.91,14.74,55.07,14.19,15.79,18.13,4.37
1727614800,307.08,313.16,1007,55,307.08,307.16,3.09,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,540.73,0.74,15.77,49.35,15.02,12.8,14.96,4.31
1727618400,308.75,315.75,1006,54,308.16,308.75,3.6,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,534.06,0.6,16.79,43.99,15.74,11.1,13.36,4.69
1727622000,307.63,314.14,1006,54,307.16,307.63,3.6,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,560.76,0.54,21.59,36.12,19.79,11.62,14.26,5.76
1727625600,307.08,313.16,1006,55,306.16,307.08,4.12,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,614.17,0.32,27.08,27.54,24.08,12.82,15.9,7.09
1727629200,306.52,312.88,1006,58,306.16,306.52,3.6,290,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,1108.17,3.63,43.87,7.15,33.86,23.85,30.34,13.3
1727632800,305.41,311.49,1007,62,305.16,305.41,3.09,310,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1789.09,19,45.24,0.07,40.05,41.3,53.03,21.28
1727636400,304.86,311.06,1008,65,304.16,304.86,2.57,280,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,2189.64,29.95,38.39,0,39.1,57.79,75.33,24.83
1727640000,304.16,311.16,1009,74,304.16,304.16,2.57,290,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2510.07,35.32,36.33,0,39.1,76.14,101.12,22.55
1727643600,304.16,311.16,1009,74,304.16,304.16,3.6,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2483.37,33.08,34.96,0,36.24,84.85,114.02,18.49
1727647200,304.16,310.78,1009,70,304.16,304.16,3.6,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2323.15,29.95,33.24,0,33.38,86.84,116.01,15.45
1727650800,302.16,307.7,1009,79,302.16,302.16,3.6,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2056.12,26.15,31.87,0,29.56,77.47,101.97,12.79
1727654400,302.63,307.61,1009,73,301.16,302.63,3.6,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1735.69,22.35,30.16,0,24.8,62.85,81.52,10.13
1727658000,302.08,306.67,1009,75,301.16,302.08,4.12,270,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1495.36,22.13,28.45,0,26.23,55.36,71.01,9.37
1727661600,302.08,306.87,1008,76,301.16,302.08,2.06,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1268.39,19.67,25.7,0,25.75,47.72,61.66,8.61
1727665200,300.16,304.35,1008,94,300.16,300.16,2.57,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1108.17,17.43,23.65,0,25.03,40.14,52.52,8.04
1727668800,301.52,306.02,1008,79,301.16,301.52,3.09,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,988.01,16.54,22.28,0.01,25.75,33.97,44.78,7.66
1727672400,301.52,306.02,1008,79,300.16,301.52,3.09,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,947.95,18.78,21.93,0.01,28.61,31.59,40.66,7.22
1727676000,300.97,304.8,1009,80,300.16,300.97,2.06,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1014.71,24.14,21.42,0,32.9,34.14,42.73,7.92
1727679600,302.08,307.28,1009,78,301.16,302.08,2.57,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1361.85,35.32,20.56,0.78,42.44,46.35,57.85,11.91
1727683200,302.63,308.06,1010,75,302.16,302.63,3.09,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1949.31,55.88,22.62,0.82,60.08,65.8,82.32,16.97
1727686800,303.75,309.97,1010,71,303.16,303.75,3.6,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,2029.42,61.69,23.31,0.86,66.76,66.57,84.52,17.48
1727690400,305.41,312.16,1010,64,304.16,305.41,3.09,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1482.01,44.7,23.31,1.24,57.7,46.87,60.8,15.2
1727694000,306.52,312.88,1009,58,305.16,306.52,2.57,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,587.46,6.93,18.16,14.13,22.17,12.28,16.16,5.38
1727697600,307.08,313.16,1007,55,307.08,307.16,2.57,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",1,494,4.92,13.71,32.9,18.6,9.09,11.69,4.37
1727701200,307.08,313.92,1006,57,307.08,307.16,2.57,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,500.68,4.3,13.88,58.65,20.03,12.81,15.42,4.5
1727704800,306.16,313.16,1005,62,306.16,306.16,4.63,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,741,6.87,27.08,68.66,34.33,26.34,31.22,7.98
1727708400,307.16,313.36,1005,55,307.16,307.16,5.14,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1081.47,10.84,49.35,47.92,54.36,40.5,48.42,12.03
1727712000,306.52,313.52,1005,61,306.16,306.52,4.63,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1468.66,16.32,70.6,18.24,72.48,54.57,65.28,14.82
1727715600,305.97,312.21,1005,60,305.16,305.97,6.17,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2616.88,44.7,77.46,1.52,88.69,88.77,105.39,20.27
1727719200,305.16,312.16,1006,66,305.16,305.16,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,4432.68,97.45,69.92,0.03,103,144.96,170.88,27.87
1727722800,303.75,309.69,1007,70,303.75,304.16,3.09,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,5981.45,143.05,65.12,0,119.21,215.74,253.06,38
1727726400,304.16,311.16,1008,74,304.16,304.16,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7690.43,185.97,76.77,0,152.59,313.17,364.46,56.24
1727730000,303.16,310.16,1009,79,303.16,303.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,8865.36,218.15,90.48,0,186.92,410.29,472.75,72.96
1727733600,303.16,310.16,1009,79,303.16,303.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,9613.04,246.76,94.59,0,221.25,488.33,559.17,89.17
1727737200,302.16,308.82,1009,84,302.16,302.16,4.63,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,9399.41,250.34,90.48,0,226.97,496.28,566.19,90.18
1727740800,302.16,308.82,1008,84,302.16,302.16,4.12,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,8758.54,253.92,87.74,0,215.53,473.47,530.33,76
1727744400,302.08,306.48,1007,74,301.16,302.08,2.57,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,8010.86,253.92,87.74,0,205.99,451.58,491.67,62.32
1727748000,301.16,306.75,1007,89,301.16,301.16,3.09,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,6622.31,232.46,79.51,0,177.38,402.06,431.9,47.62
1727751600,301.52,305.84,1007,78,301.16,301.52,3.6,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5340.58,202.06,63.75,0,131.61,336.14,359.93,31.41
1727755200,301.52,306.19,1007,80,300.16,301.52,2.06,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,4539.49,178.81,52.09,0,99.18,285,305.3,22.04
1727758800,301.52,306.19,1007,80,300.16,301.52,2.06,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,4058.84,159.14,44.55,0,80.11,243.09,261.31,17.73
1727762400,300.97,305.09,1008,82,300.97,301.16,3.09,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,3524.78,132.32,36.33,0,63.9,199.73,217.97,15.58
1727766000,302.08,307.07,1009,77,301.16,302.08,2.57,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,3044.13,96.56,30.5,0.08,56.74,152.94,171.92,16.47
1727769600,303.19,309.04,1009,73,302.16,303.19,2.06,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2616.88,78.68,29.13,0.31,61.99,115.81,133.66,16.09
1727773200,304.3,309.67,1009,65,303.16,304.3,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2510.07,76,28.1,0.31,65.8,102.07,119.24,16.21
1727776800,304.86,310.75,1009,64,304.86,305.16,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2002.72,61.69,26.39,0.32,60.56,77.95,91.85,14.44
1727780400,306.52,312.88,1008,58,306.16,306.52,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,807.76,13.19,22.96,3.04,27.18,23.84,28.35,5.89
1727784000,307.63,314.54,1007,55,306.16,307.63,4.12,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,627.52,6.37,23.65,2.86,25.75,14.13,17.26,5.19
1727787600,308.19,315.19,1006,54,307.16,308.19,3.6,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,647.54,8.05,26.05,1.48,30.99,13.68,16.9,5.76
1727791200,307.16,314.16,1005,59,307.16,307.16,2.57,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,687.6,11.29,24.68,1.83,35.76,14.43,17.96,6.4
1727794800,306.52,313.25,1005,59,306.16,306.52,3.6,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,720.98,14.53,22.96,2.28,37.19,15.6,19.49,6.97
1727798400,305.41,310.84,1005,60,305.41,306.16,4.12,190,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,754.36,14.98,22.62,1.63,34.81,16.5,20.49,6.9
1727802000,305.41,312.41,1006,66,305.16,305.41,2.06,360,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1388.55,31.29,24.68,0.55,39.58,32.16,39.98,10.13
1727805600,298.75,299.64,1006,87,298.75,301.16,8.75,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",4,2510.07,60.8,26.73,0.04,48.16,63.1,78.49,14.31
1727809200,299.86,302.57,1008,84,299.16,299.86,2.57,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3471.37,83.15,28.79,0,56.27,100.83,125.31,18.49
1727812800,300.97,304.25,1009,76,300.97,301.16,1.54,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,5073.55,121.59,33.59,0,75.34,176.34,215.02,26.35
1727816400,300.41,303.26,1010,78,299.16,300.41,2.06,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,6568.91,157.36,37.01,0,86.78,261.02,314.15,32.42
1727820000,301.52,305.18,1010,74,300.16,301.52,1.03,60,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7370,177.03,37.7,0,89.65,327.53,392.77,38.5
1727823600,302.08,306.28,1009,73,302.08,302.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,7156.37,169.87,35.99,0,80.11,330.81,400.71,38.5
1727827200,300.16,303.81,1009,89,300.16,300.16,2.06,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,5981.45,143.05,33.59,0,60.56,272.08,332.68,26.85
1727830800,301.52,305.51,1008,76,300.16,301.52,2.06,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,4539.49,109.97,31.53,0,46.73,208.34,251.26,19
1727834400,301.52,306.02,1008,79,301.16,301.52,2.06,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,3311.16,76.89,28.1,0,35.76,152.01,180.5,15.33
1727838000,300.97,304.8,1008,80,300.16,300.97,2.06,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2937.32,68.84,24.68,0,34.33,138.73,161.17,15.83
1727841600,300.97,304.95,1008,81,300.97,301.16,2.57,210,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,3044.13,78.68,22.96,0,40.53,153.25,175.22,18.49
1727845200,300.97,304.95,1009,81,300.16,300.97,1.54,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3524.78,103.71,23.65,0,50.07,188.01,209.75,20.77
