aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
5,1705388400,1134.87,4.19,67.86,144.48,88.69,86.98,100.38,9.5
4,1705392000,894.55,1.98,50.72,128.75,63.9,59.19,69.23,7.66
3,1705395600,814.44,0.87,46.61,111.58,55.79,47.18,55.82,7.16
3,1705399200,841.14,0.44,47.98,92.98,55.31,41.4,49.42,7.28
3,1705402800,974.66,0.06,56.21,78.68,61.04,46.24,55.72,8.61
3,1705406400,961.3,0.0,52.09,70.1,51.98,43.99,55.82,9.5
3,1705410000,988.01,0.0,50.72,43.63,44.82,33.65,50.64,12.29
3,1705413600,1054.76,0.12,50.04,21.64,44.35,29.5,49.87,14.31
3,1705417200,1081.47,0.42,49.35,14.13,43.87,30.81,50.08,13.93
3,1705420800,1094.82,0.73,48.67,10.91,42.44,31.61,48.54,12.41
3,1705424400,1068.12,1.02,49.35,8.4,40.53,29.31,45.32,10.51
3,1705428000,1014.71,1.93,50.04,4.83,40.53,28.38,44.32,9.63
3,1705431600,1041.41,7.1,50.72,0.73,45.3,32.73,49.95,10.51
3,1705435200,1134.87,17.88,49.35,0.02,52.93,41.12,60.22,11.91
4,1705438800,1228.33,29.06,48.67,0.0,59.6,50.39,71.73,13.55
4,1705442400,1361.85,37.55,46.61,0.0,61.99,59.64,82.86,14.95
4,1705446000,1615.52,48.28,44.55,0.0,63.9,74.28,100.27,16.47
5,1705449600,2456.67,72.42,44.55,0.07,75.34,112.17,145.89,22.55
5,1705453200,4058.84,114.44,50.04,1.88,98.23,170.83,214.74,29.64
5,1705456800,5340.58,137.69,78.83,7.06,123.98,220.49,271.6,38.0
5,1705460400,5554.2,105.5,149.43,26.82,160.22,260.36,313.4,40.53
5,1705464000,1495.36,22.58,75.4,82.97,98.23,75.24,91.14,12.03
4,1705467600,961.3,7.82,42.84,134.47,66.76,56.74,66.63,8.04
5,1705471200,867.84,3.44,29.47,194.55,58.17,70.87,80.69,6.97
5,1705474800,801.09,1.9,25.7,217.44,53.88,73.1,82.54,6.46
5,1705478400,794.41,1.87,29.13,203.13,55.79,66.4,75.48,6.78
5,1705482000,787.73,1.79,32.22,180.24,55.31,55.53,64.4,7.09
4,1705485600,1054.76,1.96,58.95,134.47,74.39,53.52,64.53,10.64
3,1705489200,1401.9,0.39,82.94,70.81,87.74,49.15,63.79,14.95
3,1705492800,1375.2,0.03,70.6,30.76,69.62,37.41,54.08,15.83
3,1705496400,1161.58,0.14,52.78,20.03,48.64,30.25,47.68,14.95
3,1705500000,1028.06,0.16,45.93,19.31,42.92,28.44,45.9,14.44
3,1705503600,988.01,0.18,44.55,18.78,42.92,28.91,46.35,14.44
3,1705507200,1014.71,0.3,44.55,16.09,42.92,30.2,47.75,14.57
3,1705510800,1014.71,0.61,45.93,11.27,41.48,29.49,46.69,13.43
3,1705514400,961.3,1.3,46.61,6.71,41.01,28.99,45.52,12.41
3,1705518000,1028.06,5.48,48.67,1.33,43.39,34.77,51.92,12.92
3,1705521600,1228.33,17.21,47.98,0.02,48.16,47.61,67.43,14.06
4,1705525200,1441.96,29.06,49.35,0.0,50.54,61.81,85.22,14.69
4,1705528800,1588.82,34.87,48.67,0.0,48.16,71.12,97.93,14.57
5,1705532400,1735.69,39.34,43.87,0.0,46.73,77.92,106.71,14.06
5,1705536000,2243.04,50.96,40.44,0.1,51.98,97.42,130.27,16.47
5,1705539600,3150.94,71.53,39.76,2.64,62.94,123.44,162.17,20.52
5,1705543200,4058.84,81.36,61.01,10.64,79.15,152.13,196.27,27.36
5,1705546800,4379.27,54.09,120.64,46.49,103.95,192.49,239.03,31.92
5,1705550400,1842.5,7.26,101.45,56.51,101.09,101.54,123.22,14.44
4,1705554000,1375.2,3.21,74.03,68.66,80.11,73.72,90.34,11.65
4,1705557600,1188.28,1.79,54.84,82.97,62.94,63.14,78.11,10.01
4,1705561200,1001.36,0.78,40.1,94.41,45.78,53.72,66.58,8.49
3,1705564800,934.6,0.64,37.36,92.98,41.96,48.42,59.81,7.98
3,1705568400,921.25,0.71,38.73,91.55,44.35,46.87,57.7,8.23
4,1705572000,1268.39,1.15,70.6,70.1,76.29,57.86,70.98,12.41
5,1705575600,1869.2,0.42,120.64,31.47,118.26,75.51,94.07,18.75
4,1705579200,1668.93,0.29,97.33,15.38,85.83,57.66,78.59,17.73
3,1705582800,1081.47,0.18,48.67,18.78,41.96,30.89,51.15,13.43
2,1705586400,854.49,0.1,37.7,22.35,34.81,24.38,44.32,11.78
2,1705590000,801.09,0.1,35.99,22.71,34.81,22.85,41.1,11.65
2,1705593600,754.36,0.1,34.96,22.53,33.86,20.41,36.6,10.89
2,1705597200,660.9,0.09,33.59,22.71,32.42,16.29,29.87,9.25
2,1705600800,594.14,0.09,33.24,22.35,32.42,14.59,26.46,8.61
2,1705604400,747.68,0.63,38.73,12.7,33.38,22.14,35.41,12.41
3,1705608000,1081.47,5.87,43.53,1.54,36.72,39.09,56.45,17.23
4,1705611600,1415.25,18.78,41.81,0.02,42.92,58.2,80.22,20.01
5,1705615200,1762.39,34.87,42.84,0.0,51.98,78.72,105.9,22.8
5,1705618800,2082.82,49.62,46.61,0.0,58.17,97.32,129.02,22.55
5,1705622400,2723.69,67.06,52.09,0.07,66.76,123.16,161.08,24.32
5,1705626000,3337.86,80.47,54.84,0.78,72.48,134.16,176.18,26.09
5,1705629600,4219.06,98.35,55.52,2.21,81.06,150.21,198.26,31.66
5,1705633200,4646.3,98.35,72.66,5.81,95.37,163.47,215.95,36.98
4,1705636800,1348.5,17.66,64.43,24.68,73.43,52.8,73.7,12.03
3,1705640400,947.95,7.6,45.93,65.09,55.31,41.45,56.8,8.49
4,1705644000,867.84,4.36,33.59,127.32,47.21,52.28,66.72,7.41
5,1705647600,834.47,2.18,26.05,185.97,40.53,71.84,85.0,6.65
5,1705651200,881.2,1.66,30.85,200.27,45.3,83.38,96.4,7.16
5,1705654800,1014.71,1.33,41.81,188.83,56.27,88.92,102.66,8.49
5,1705658400,1789.09,1.16,85.0,160.22,92.51,116.48,136.16,15.96
5,1705662000,2750.4,0.14,128.87,111.58,121.12,154.53,182.13,22.55
5,1705665600,2750.4,0.0,123.38,54.36,101.09,132.25,162.7,25.08
4,1705669200,2082.82,0.22,84.31,19.85,62.94,74.17,103.19,24.32
3,1705672800,1428.6,1.36,55.52,7.6,43.87,42.95,68.16,19.76
3,1705676400,1094.82,2.1,41.81,5.32,37.67,31.11,52.89,16.21
2,1705680000,807.76,0.72,34.96,11.8,31.95,20.58,37.56,11.02
2,1705683600,640.87,0.21,31.19,18.6,27.66,15.08,29.41,7.35
2,1705687200,514.03,0.03,24.68,27.89,22.17,12.6,25.22,5.19
2,1705690800,467.3,0.01,22.62,32.54,20.74,12.47,24.26,4.5
2,1705694400,467.3,0.02,24.33,30.76,23.13,13.67,25.58,4.69
2,1705698000,480.65,0.04,26.73,26.46,25.75,15.01,27.44,5.0
2,1705701600,514.03,0.14,30.85,20.38,29.8,16.8,29.91,5.45
2,1705705200,587.46,0.84,38.04,10.37,37.67,20.28,34.55,6.33
3,1705708800,814.44,8.05,43.87,1.35,51.02,29.36,46.44,8.74
3,1705712400,1161.58,25.93,42.5,2.44,67.71,40.45,61.01,11.53
3,1705716000,1415.25,41.13,42.84,5.72,82.02,48.17,71.81,14.19
4,1705719600,1575.47,48.73,51.41,10.1,99.18,55.41,81.57,16.47
3,1705723200,1081.47,9.28,67.86,14.31,70.57,41.51,60.04,10.77
3,1705726800,921.25,1.66,63.75,32.9,64.85,40.53,56.28,8.99
3,1705730400,921.25,1.49,57.58,62.94,64.85,47.52,63.7,8.61
4,1705734000,881.2,1.08,50.72,90.84,59.6,52.96,68.53,7.98
4,1705737600,867.84,0.43,47.98,94.41,57.22,53.18,67.56,7.98
4,1705741200,867.84,0.22,45.24,94.41,55.31,51.54,65.65,8.23
4,1705744800,1014.71,0.13,58.26,72.24,65.8,51.28,67.18,10.77
3,1705748400,1108.17,0.03,61.69,40.05,61.99,41.17,58.26,12.41
2,1705752000,907.9,0.06,43.18,23.6,38.15,24.07,39.36,11.15
2,1705755600,754.36,0.09,31.19,22.35,25.99,17.22,31.81,9.5
2,1705759200,694.27,0.08,28.79,22.89,24.56,16.47,31.03,8.49
2,1705762800,680.92,0.1,28.79,22.17,25.27,16.8,31.27,7.85
2,1705766400,647.54,0.11,28.1,21.64,24.56,15.61,29.47,6.97
2,1705770000,574.11,0.08,26.05,22.53,22.65,12.58,25.05,5.83
2,1705773600,507.35,0.06,24.33,23.96,21.7,11.18,22.2,5.38
2,1705777200,487.33,0.08,25.36,22.71,23.13,11.66,22.17,5.45
2,1705780800,500.68,0.15,28.1,18.78,26.46,13.14,23.85,5.7
2,1705784400,527.38,0.38,31.53,13.59,30.28,15.0,26.44,6.02
2,1705788000,560.76,1.22,34.96,7.24,34.81,17.09,29.21,6.52
2,1705791600,620.84,4.58,36.67,1.86,40.53,19.73,32.69,7.28
3,1705795200,834.47,14.75,35.64,0.28,50.07,27.06,42.1,9.25
3,1705798800,1121.52,26.6,33.59,4.16,56.74,33.24,50.46,11.27
3,1705802400,1255.04,33.08,35.64,12.7,63.9,35.58,54.55,13.05
3,1705806000,1321.79,32.19,47.98,28.61,77.25,41.63,62.44,14.82
3,1705809600,847.82,3.74,45.93,50.78,48.16,31.37,44.94,8.61
3,1705813200,707.63,0.44,35.99,57.94,38.15,27.28,38.21,6.78
2,1705816800,674.25,0.16,32.22,58.65,35.29,24.34,34.32,6.4
2,1705820400,674.25,0.12,32.22,57.94,35.29,23.11,32.4,6.33
2,1705824000,714.3,0.12,36.67,52.93,40.05,24.49,34.08,6.9
2,1705827600,741.0,0.07,39.41,48.64,42.44,24.88,35.17,7.54
3,1705831200,854.49,0.61,50.04,37.19,48.64,25.55,37.15,9.5
2,1705834800,921.25,0.27,51.41,26.11,46.73,23.08,35.47,10.89
2,1705838400,814.44,0.03,39.07,26.46,34.81,18.81,31.59,10.51
2,1705842000,720.98,0.02,30.85,29.33,27.18,16.61,29.39,9.88
2,1705845600,667.57,0.02,28.1,28.97,25.75,15.49,28.2,9.37
2,1705849200,640.87,0.03,27.42,27.54,25.51,15.17,27.81,9.25
2,1705852800,607.49,0.03,26.73,27.89,24.08,13.72,25.68,8.23
2,1705856400,520.71,0.02,24.33,30.4,21.7,10.79,21.11,6.52
2,1705860000,487.33,0.04,26.73,28.25,24.8,10.99,20.18,6.14
2,1705863600,514.03,0.1,30.16,22.71,29.09,13.4,22.71,6.65
2,1705867200,580.79,0.43,34.96,13.95,34.33,17.33,27.63,7.66
2,1705870800,660.9,2.68,39.41,4.34,41.01,21.91,33.47,8.61
3,1705874400,754.36,12.18,38.73,0.23,50.07,27.18,40.24,9.75
3,1705878000,894.55,25.48,38.39,0.01,60.08,33.8,48.81,11.15
3,1705881600,1268.39,40.23,40.78,0.23,72.48,48.6,68.1,14.69
4,1705885200,1815.8,54.54,41.81,4.6,82.02,62.29,86.22,19.0
4,1705888800,2082.82,54.99,48.67,13.77,87.74,65.04,90.91,22.8
4,1705892400,1869.2,35.76,64.43,40.77,90.6,62.4,86.71,22.04
3,1705896000,867.84,7.1,41.47,71.53,54.36,28.86,40.07,10.26
2,1705899600,647.54,4.02,28.1,95.84,44.35,22.39,29.87,7.35
3,1705903200,607.49,2.79,23.31,121.59,41.48,24.43,31.0,6.46
4,1705906800,614.17,2.4,22.96,141.62,41.96,29.32,35.63,6.27
4,1705910400,660.9,2.26,27.76,144.48,47.68,32.9,39.25,6.78
3,1705914000,714.3,1.93,33.59,137.33,52.93,32.83,39.55,7.35
3,1705917600,1068.12,2.18,63.06,104.43,76.29,39.81,49.44,11.65
3,1705921200,1588.82,0.52,97.33,48.64,97.27,48.62,63.34,17.48
3,1705924800,1682.28,0.59,90.48,14.48,82.02,46.99,66.28,20.01
3,1705928400,1428.6,2.37,63.06,4.83,54.84,39.49,60.83,18.75
3,1705932000,1134.87,2.49,47.3,4.47,42.92,33.3,54.31,16.21
3,1705935600,947.95,1.4,40.44,7.51,38.62,29.08,48.24,14.31
2,1705939200,814.44,0.6,36.33,12.16,35.29,24.27,41.05,11.91
2,1705942800,727.65,0.54,36.33,12.34,34.33,20.82,35.52,10.13
2,1705946400,674.25,0.74,38.04,10.19,36.24,20.11,33.51,9.37
2,1705950000,727.65,2.18,41.81,4.47,39.58,24.23,37.97,10.51
3,1705953600,847.82,7.15,41.13,0.66,41.96,31.63,46.79,11.91
3,1705957200,947.95,14.53,37.7,0.08,44.82,38.42,55.1,12.41
3,1705960800,1054.76,23.02,36.33,0.01,49.59,44.45,62.71,12.79
4,1705964400,1255.04,36.66,39.07,0.0,61.04,54.95,75.53,13.68
5,1705968000,1735.69,53.2,45.24,0.07,73.43,76.44,102.92,17.23
5,1705971600,2323.15,65.27,46.61,2.03,78.2,90.57,122.15,20.52
5,1705975200,2696.99,70.63,48.67,6.97,85.83,96.61,131.06,24.57
5,1705978800,2696.99,54.99,76.09,27.18,102.04,104.06,139.25,26.09
3,1705982400,1054.76,11.06,43.18,87.26,58.17,47.9,61.47,10.26
3,1705986000,774.38,3.91,27.76,137.33,46.25,46.58,56.38,7.41
4,1705989600,734.33,2.26,23.31,177.38,44.35,53.92,63.65,6.97
5,1705993200,720.98,1.96,23.65,188.83,44.82,53.92,62.98,6.78
5,1705996800,734.33,1.96,27.42,188.83,49.59,53.24,61.81,7.03
4,1706000400,734.33,1.79,30.85,177.38,50.07,47.01,55.52,7.22
3,1706004000,1014.71,2.04,58.26,135.9,69.62,46.82,58.12,10.89
3,1706007600,1415.25,0.41,82.25,72.96,82.97,48.24,64.76,15.45
3,1706011200,1455.31,0.0,68.55,38.98,64.85,47.68,67.7,16.21
3,1706014800,1361.85,0.01,53.47,31.83,47.21,49.22,70.43,15.71
4,1706018400,1321.79,0.01,50.72,30.76,45.3,51.81,73.93,15.71
4,1706022000,1375.2,0.04,55.52,26.11,50.07,55.58,78.58,16.97
5,1706025600,2056.12,3.97,71.29,6.44,53.88,84.02,113.93,25.33
5,1706029200,2883.91,20.12,76.09,0.03,53.41,116.59,153.69,29.39
5,1706032800,3417.97,36.21,78.14,0.0,53.88,142.69,186.65,30.91
5,1706036400,3738.4,46.04,82.94,0.0,51.02,169.9,218.95,32.42
5,1706040000,3898.62,51.41,82.25,0.0,48.16,186.92,238.04,29.89
5,1706043600,3845.21,54.99,76.77,0.0,47.21,193.86,245.42,27.11
5,1706047200,3578.19,54.54,68.55,0.0,47.68,183.59,233.98,26.35
5,1706050800,3204.35,54.09,57.58,0.0,46.73,165.99,211.92,22.8
5,1706054400,3364.56,63.48,49.35,0.12,52.93,163.77,208.1,23.81
5,1706058000,3685.0,75.1,47.3,3.44,63.9,157.87,200.36,26.35
5,1706061600,4539.49,77.78,74.03,14.66,79.15,181.99,229.09,32.93
5,1706065200,5233.76,41.57,138.46,77.25,96.32,248.72,302.55,36.48
5,1706068800,1922.61,15.42,79.51,125.89,100.14,119.5,139.32,12.92
5,1706072400,1495.36,6.09,54.84,211.72,90.6,128.33,143.53,9.25
5,1706076000,1401.9,2.68,38.73,303.27,87.74,151.26,166.6,8.99
5,1706079600,1134.87,1.27,30.16,277.52,68.66,120.51,132.7,7.41
5,1706083200,907.9,1.03,32.9,197.41,57.22,75.47,84.54,6.97
4,1706086800,847.82,0.73,37.01,150.2,53.88,52.48,60.49,7.16
4,1706090400,1148.22,0.94,64.43,101.57,74.39,50.94,61.23,11.27
4,1706094000,1575.47,0.27,84.31,58.65,85.83,58.24,72.81,16.21
4,1706097600,1575.47,0.0,69.23,41.48,64.85,58.22,76.01,17.23
3,1706101200,1295.09,0.0,51.41,35.76,46.25,45.95,65.16,15.45
3,1706104800,1161.58,0.02,49.35,29.33,45.3,38.69,58.01,15.2
3,1706108400,1188.28,0.17,54.84,19.67,51.98,40.15,59.83,16.47
4,1706112000,1508.71,2.26,64.43,6.17,56.74,51.51,74.25,20.77
4,1706115600,1842.5,9.39,65.12,0.36,54.36,62.41,88.66,23.31
4,1706119200,1895.9,15.87,60.32,0.03,49.59,66.69,94.7,23.05
4,1706122800,1869.2,19.45,56.89,0.01,45.78,70.57,98.98,22.55
4,1706126400,1762.39,22.13,52.78,0.0,43.87,72.02,99.11,21.28
4,1706130000,1628.88,24.14,48.67,0.0,42.92,70.93,96.23,19.51
4,1706133600,1495.36,25.26,44.55,0.0,42.92,67.19,90.74,18.49
4,1706137200,1508.71,29.5,41.47,0.0,44.82,67.17,90.28,18.75
5,1706140800,2029.42,43.81,40.1,0.19,54.36,84.7,111.64,23.05
5,1706144400,3070.83,68.84,43.53,4.6,70.57,114.96,149.11,30.15
5,1706148000,4112.24,76.89,70.6,15.02,87.74,146.41,187.74,37.49
5,1706151600,4539.49,46.49,124.75,62.23,103.95,190.28,236.7,38.0
4,1706155200,1468.66,15.42,63.06,100.14,86.78,70.54,88.89,13.3
4,1706158800,1028.06,6.09,40.78,161.65,70.57,68.74,83.09,9.5
5,1706162400,881.2,2.91,27.76,211.72,61.04,75.92,88.14,7.6
5,1706166000,761.03,2.1,22.62,214.58,51.98,68.75,78.41,6.27
5,1706169600,727.65,2.21,25.02,200.27,51.02,60.09,68.33,6.21
5,1706173200,741.0,2.24,29.82,181.67,52.93,51.67,59.47,6.59
4,1706176800,1054.76,2.82,60.32,140.19,77.25,53.56,63.61,10.64
4,1706180400,1522.06,0.73,97.33,82.25,101.09,58.97,73.79,16.47
3,1706184000,1535.42,0.0,83.63,45.78,80.11,49.78,68.72,17.99
3,1706187600,1321.79,0.0,59.63,36.12,51.02,39.18,60.62,16.47
3,1706191200,1214.98,0.01,53.47,31.47,46.73,36.44,58.65,15.96
3,1706194800,1201.63,0.05,54.84,25.39,50.54,37.32,59.91,16.47
3,1706198400,1241.68,0.26,57.58,17.34,53.41,38.58,61.1,17.23
3,1706202000,1268.39,1.19,61.69,8.05,53.88,38.02,59.33,17.23
3,1706205600,1335.14,4.97,63.06,1.5,55.31,41.53,64.01,17.73
4,1706209200,1535.42,11.96,63.06,0.09,53.41,54.3,80.75,19.51
4,1706212800,1682.28,17.88,58.95,0.01,48.16,65.86,94.6,20.01
4,1706216400,1655.58,21.23,52.09,0.01,45.3,67.68,95.89,18.75
4,1706220000,1495.36,22.35,45.93,0.01,43.87,62.01,87.43,16.97
4,1706223600,1468.66,27.05,43.18,0.0,47.68,60.19,83.69,16.72
5,1706227200,1895.9,42.92,44.55,0.2,61.99,75.29,100.95,20.27
5,1706230800,2510.07,66.16,49.35,4.38,88.69,89.34,117.31,25.08
5,1706234400,2883.91,72.42,64.43,13.77,108.72,96.94,127.06,29.13
5,1706238000,2857.21,53.64,97.33,40.77,125.89,112.47,144.19,28.88
4,1706241600,1348.5,14.75,60.32,104.43,82.02,61.53,78.4,13.3
4,1706245200,1001.36,4.97,35.3,174.52,58.65,66.68,79.96,8.99
5,1706248800,854.49,2.07,21.42,223.16,43.87,75.7,87.2,6.9
4,1706252400,694.27,0.6,19.36,173.09,28.37,52.21,61.06,5.45
3,1706256000,647.54,0.95,22.62,125.89,25.99,34.56,41.83,5.51
3,1706259600,674.25,1.26,26.39,110.15,28.61,28.48,35.25,6.14
3,1706263200,1148.22,2.49,58.95,77.25,54.84,37.08,46.56,11.4
4,1706266800,2002.72,1.96,123.38,22.89,102.04,63.36,78.89,20.52
5,1706270400,2349.85,2.82,146.69,3.84,114.44,86.59,109.58,25.59
4,1706274000,1922.61,1.51,98.71,6.97,75.34,72.77,98.93,23.31
4,1706277600,1495.36,0.61,65.8,11.8,50.07,51.09,76.03,19.25
3,1706281200,1241.68,0.25,51.41,16.99,43.39,40.1,63.06,16.47
3,1706284800,1041.41,0.06,44.55,25.39,39.58,32.03,52.23,13.17
3,1706288400,1028.06,0.09,45.24,22.89,38.62,29.41,48.04,11.78
3,1706292000,961.3,0.08,43.53,20.92,36.24,27.92,45.12,11.02
3,1706295600,961.3,0.21,45.93,15.56,37.19,30.2,46.91,11.78
3,1706299200,1054.76,1.36,51.41,5.81,41.01,36.75,54.45,13.17
3,1706302800,1121.52,5.98,51.41,0.68,42.44,43.06,62.45,14.06
3,1706306400,1161.58,10.62,47.3,0.14,39.58,46.4,67.72,14.44
4,1706310000,1281.74,15.42,45.24,0.03,39.58,52.89,76.0,14.95
4,1706313600,1628.88,24.14,44.55,0.25,44.35,67.69,93.7,16.72
4,1706317200,1922.61,33.97,40.1,5.9,49.11,72.82,98.43,17.73
4,1706320800,2029.42,33.97,44.55,19.13,54.84,71.48,95.92,19.0
5,1706324400,2002.72,22.35,62.38,59.37,64.85,80.89,105.09,19.76
3,1706328000,921.25,4.41,26.05,133.04,39.58,48.72,60.19,7.92
5,1706331600,741.0,1.7,15.08,183.11,33.86,53.08,61.83,5.89
5,1706335200,714.3,1.3,13.54,208.85,34.33,57.43,65.55,5.51
5,1706338800,707.63,1.29,14.74,220.3,35.29,59.81,67.65,5.51
5,1706342400,734.33,1.4,18.16,226.02,39.1,61.56,69.45,5.89
5,1706346000,787.73,1.42,22.96,214.58,42.92,59.53,67.68,6.46
5,1706349600,1308.44,1.63,52.78,205.99,66.76,77.66,89.98,11.78
5,1706353200,1949.31,0.31,85.68,170.23,88.69,99.27,117.09,18.24
5,1706356800,1869.2,0.0,76.77,98.71,69.62,79.17,98.67,19.25
3,1706360400,1388.55,0.0,50.04,55.07,40.05,46.78,65.96,16.97
3,1706364000,1121.52,0.0,39.07,42.92,30.99,34.48,53.84,15.07
3,1706367600,1028.06,0.0,35.3,39.34,30.52,30.62,49.78,14.44
2,1706371200,907.9,0.0,32.56,39.7,29.33,24.87,41.61,12.03
2,1706374800,854.49,0.0,34.62,36.12,30.99,22.01,36.74,10.64
2,1706378400,847.82,0.02,39.41,28.61,35.29,22.86,36.61,10.64
3,1706382000,988.01,0.32,50.04,14.48,39.1,31.05,46.15,13.17
3,1706385600,1241.68,3.41,56.21,2.37,38.62,45.16,63.89,16.47
4,1706389200,1468.66,11.18,51.41,0.09,38.15,58.7,81.66,18.49
4,1706392800,1628.88,18.33,45.24,0.01,37.19,69.26,95.94,19.51
5,1706396400,1762.39,24.81,42.16,0.0,38.15,76.58,104.85,18.75
5,1706400000,2109.53,36.21,41.47,1.04,47.21,90.03,120.1,20.01
5,1706403600,2376.56,47.83,43.87,8.23,61.99,88.74,116.72,22.04
5,1706407200,2483.37,43.36,56.21,24.68,70.57,81.58,107.76,24.32
5,1706410800,2243.04,23.47,69.23,75.1,75.34,82.55,107.31,22.55
3,1706414400,881.2,4.81,25.36,133.04,40.05,35.64,44.4,7.85
4,1706418000,647.54,2.1,14.39,158.79,29.56,31.66,37.32,5.13
4,1706421600,587.46,1.73,12.51,163.08,27.18,27.63,32.22,4.43
4,1706425200,587.46,1.79,13.54,165.94,28.13,26.83,31.09,4.43
4,1706428800,620.84,2.01,16.62,170.23,32.42,29.05,33.6,4.88
4,1706432400,660.9,2.1,20.39,168.8,36.24,29.33,34.31,5.38
4,1706436000,1028.06,2.46,44.55,143.05,54.36,37.02,44.88,9.63
3,1706439600,1562.12,0.78,74.71,97.27,71.53,49.11,61.58,15.71
4,1706443200,1762.39,0.0,72.66,60.08,63.9,54.81,71.02,19.0
4,1706446800,1575.47,0.0,54.84,41.48,45.78,52.41,70.49,19.25
3,1706450400,1281.74,0.01,42.84,32.9,36.72,43.55,61.26,17.23
3,1706454000,1054.76,0.01,36.67,31.83,33.86,34.46,50.47,15.2
2,1706457600,854.49,0.0,32.22,35.76,31.47,24.19,37.09,12.41
2,1706461200,781.06,0.01,31.87,34.69,30.52,19.04,29.64,11.15
2,1706464800,767.71,0.05,37.01,26.82,36.24,18.63,27.9,11.53
2,1706468400,834.47,0.4,45.24,14.13,43.39,23.38,33.22,13.93
3,1706472000,961.3,2.57,48.67,3.71,45.78,30.83,42.8,16.97
3,1706475600,1028.06,7.82,44.55,0.45,44.35,36.47,50.9,19.0
3,1706479200,1094.82,13.52,39.07,0.07,41.01,41.04,57.5,20.01
4,1706482800,1295.09,22.35,35.3,0.0,41.96,51.32,70.52,21.03
5,1706486400,2029.42,41.57,34.62,0.11,52.45,82.14,108.54,26.85
5,1706490000,3284.45,70.63,37.7,2.55,67.71,122.09,157.76,33.94
5,1706493600,4165.65,76.0,59.63,11.62,79.15,145.51,188.18,38.0
5,1706497200,4432.68,39.79,113.79,69.38,89.65,186.02,233.43,37.49
3,1706500800,1094.82,10.39,43.87,104.43,60.56,44.05,55.56,9.75
4,1706504400,720.98,3.91,23.65,144.48,41.96,36.36,43.42,6.14
4,1706508000,647.54,2.37,18.16,168.8,36.72,37.77,44.13,5.38
4,1706511600,640.87,2.21,18.51,171.66,35.76,35.54,41.5,5.26
4,1706515200,660.9,2.51,22.28,161.65,39.1,33.06,38.94,5.64
4,1706518800,687.6,2.74,26.05,140.19,40.53,28.03,34.0,6.02
3,1706522400,961.3,4.41,50.72,95.84,60.08,29.5,37.9,9.5
3,1706526000,1308.44,2.12,80.2,39.7,77.25,32.45,44.87,13.68
3,1706529600,1295.09,0.38,69.92,15.02,63.9,29.2,44.34,14.82
2,1706533200,1054.76,0.21,47.3,18.6,43.87,24.22,40.36,13.55
2,1706536800,894.55,0.06,39.07,25.39,37.67,20.78,36.18,12.16
2,1706540400,814.44,0.03,36.33,28.61,36.24,19.24,33.4,11.4
2,1706544000,867.84,0.05,37.36,26.46,35.29,21.03,34.86,12.16
2,1706547600,961.3,0.16,41.47,19.49,35.76,22.6,36.2,13.05
2,1706551200,974.66,0.47,45.24,12.52,37.67,24.07,37.39,13.81
3,1706554800,1028.06,2.24,50.04,4.25,42.92,29.23,43.14,15.58
3,1706558400,1094.82,7.38,47.98,0.55,46.73,35.56,50.63,17.48
3,1706562000,1108.17,12.52,41.81,0.13,45.78,38.87,55.15,17.99
3,1706565600,1108.17,16.54,37.7,0.05,44.35,39.77,56.82,17.99
3,1706569200,1241.68,26.82,38.04,0.0,52.93,45.65,63.97,18.24
4,1706572800,1735.69,47.39,43.18,0.17,72.48,65.96,88.85,21.28
5,1706576400,2269.74,63.48,47.98,4.92,84.88,79.46,106.67,23.56
5,1706580000,2536.77,61.69,56.21,14.31,90.6,81.88,111.81,25.59
5,1706583600,2536.77,42.92,81.57,42.56,100.14,89.47,121.6,26.09
3,1706587200,1014.71,8.05,46.61,80.11,58.17,35.78,48.12,10.13
3,1706590800,774.38,3.52,31.53,111.58,46.73,32.45,41.39,7.41
3,1706594400,741.0,2.26,27.42,138.76,44.82,35.76,43.92,6.84
3,1706598000,734.33,1.22,29.47,135.9,45.3,33.82,41.31,6.78
3,1706601600,727.65,0.78,32.22,120.16,43.87,26.65,33.45,6.84
3,1706605200,674.25,0.52,29.82,104.43,35.76,17.68,23.63,6.33
2,1706608800,714.3,0.41,34.27,77.96,34.33,13.71,20.02,6.78
2,1706612400,794.41,0.1,39.07,51.5,35.29,13.8,22.16,7.41
2,1706616000,801.09,0.0,37.7,38.27,32.9,15.29,25.65,8.11
2,1706619600,774.38,0.01,34.96,34.33,30.99,16.38,28.03,8.74
2,1706623200,761.03,0.02,34.27,31.83,31.47,17.06,28.93,9.25
2,1706626800,767.71,0.03,35.3,28.97,33.38,18.33,30.71,9.88
2,1706630400,754.36,0.04,35.3,27.54,33.38,17.65,30.16,9.63
2,1706634000,654.22,0.03,31.87,29.68,29.8,13.74,24.91,7.79
2,1706637600,567.44,0.02,28.79,33.26,27.18,11.5,20.85,6.78
2,1706641200,560.76,0.02,29.13,32.19,27.66,12.38,21.15,7.09
2,1706644800,607.49,0.04,31.53,27.18,30.28,14.98,24.24,7.98
2,1706648400,654.22,0.1,34.27,21.99,32.42,17.37,27.4,8.36
2,1706652000,714.3,0.39,38.73,14.66,36.24,20.41,31.32,8.99
