aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
5,1698721200,1976.01,34.42,64.43,22.17,78.2,75.6,96.33,17.23
3,1698724800,787.73,5.03,35.99,67.95,38.15,25.84,32.96,6.59
2,1698728400,694.27,2.49,37.36,63.66,39.58,20.94,26.14,6.02
3,1698732000,814.44,1.38,54.84,47.92,52.45,26.12,31.79,7.09
3,1698735600,1148.22,3.8,89.11,12.87,84.88,39.92,48.09,10.64
4,1698739200,1762.39,32.63,111.04,1.35,133.51,67.94,80.3,14.82
5,1698742800,2349.85,60.8,117.9,1.17,158.31,94.74,109.89,14.69
5,1698746400,3177.64,78.68,104.19,0.33,127.79,115.29,136.49,14.82
5,1698750000,4325.87,99.24,87.74,0.01,103.0,141.91,173.12,18.24
5,1698753600,5126.95,111.76,78.14,0.0,92.51,173.65,215.11,23.81
5,1698757200,5607.6,116.23,71.29,0.0,87.74,206.72,257.96,30.65
5,1698760800,5874.63,114.44,62.38,0.0,78.2,231.53,288.82,32.93
5,1698764400,5661.01,106.39,52.09,0.0,65.8,235.67,289.7,31.92
5,1698768000,4966.74,90.3,41.81,0.0,50.07,206.69,250.94,26.85
