Date,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details
30/09/2024 16:00:00,306.52,313.52,1005,61,306.16,306.52,4.63,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
30/09/2024 17:00:00,305.97,312.21,1005,60,305.16,305.97,6.17,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
30/09/2024 18:00:00,305.16,312.16,1006,66,305.16,305.16,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
30/09/2024 19:00:00,303.75,309.69,1007,70,303.75,304.16,3.09,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
30/09/2024 20:00:00,304.16,311.16,1008,74,304.16,304.16,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
30/09/2024 21:00:00,303.16,310.16,1009,79,303.16,303.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
30/09/2024 22:00:00,303.16,310.16,1009,79,303.16,303.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
30/09/2024 23:00:00,302.16,308.82,1009,84,302.16,302.16,4.63,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 0:00,302.16,308.82,1008,84,302.16,302.16,4.12,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 1:00,302.08,306.48,1007,74,301.16,302.08,2.57,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
1/10/2024 2:00,301.16,306.75,1007,89,301.16,301.16,3.09,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
1/10/2024 3:00,301.52,305.84,1007,78,301.16,301.52,3.6,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
1/10/2024 4:00,301.52,306.19,1007,80,300.16,301.52,2.06,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 5:00,301.52,306.19,1007,80,300.16,301.52,2.06,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
1/10/2024 6:00,300.97,305.09,1008,82,300.97,301.16,3.09,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
1/10/2024 7:00,302.08,307.07,1009,77,301.16,302.08,2.57,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 8:00,303.19,309.04,1009,73,302.16,303.19,2.06,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
1/10/2024 9:00,304.3,309.67,1009,65,303.16,304.3,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 10:00,304.86,310.75,1009,64,304.86,305.16,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 11:00,306.52,312.88,1008,58,306.16,306.52,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 12:00,307.63,314.54,1007,55,306.16,307.63,4.12,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 13:00,308.19,315.19,1006,54,307.16,308.19,3.6,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
1/10/2024 14:00,307.16,314.16,1005,59,307.16,307.16,2.57,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
1/10/2024 15:00,306.52,313.25,1005,59,306.16,306.52,3.6,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 16:00,305.41,310.84,1005,60,305.41,306.16,4.12,190,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
1/10/2024 17:00,305.41,312.41,1006,66,305.16,305.41,2.06,360,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/10/2024 18:00,298.75,299.64,1006,87,298.75,301.16,8.75,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
1/10/2024 19:00,299.86,302.57,1008,84,299.16,299.86,2.57,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
1/10/2024 20:00,300.97,304.25,1009,76,300.97,301.16,1.54,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 21:00,300.41,303.26,1010,78,299.16,300.41,2.06,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 22:00,301.52,305.18,1010,74,300.16,301.52,1.03,60,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
1/10/2024 23:00,302.08,306.28,1009,73,302.08,302.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 0:00,300.16,303.81,1009,89,300.16,300.16,2.06,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
2/10/2024 1:00,301.52,305.51,1008,76,300.16,301.52,2.06,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 2:00,301.52,306.02,1008,79,301.16,301.52,2.06,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 3:00,300.97,304.8,1008,80,300.16,300.97,2.06,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 4:00,300.97,304.95,1008,81,300.97,301.16,2.57,210,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 5:00,300.97,304.95,1009,81,300.16,300.97,1.54,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
2/10/2024 6:00,300.97,305.09,1010,82,300.16,300.97,2.06,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 7:00,302.08,307.28,1011,78,301.16,302.08,0.45,322,0.45,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
2/10/2024 8:00,302.63,308.29,1011,76,302.63,304.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 9:00,304.3,309.95,1011,66,303.16,304.3,2.57,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 10:00,305.97,312.92,1011,62,304.16,305.97,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 11:00,305.41,311.16,1010,61,305.16,305.41,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 12:00,307.63,314.63,1009,56,306.16,307.63,2.57,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 13:00,308.19,315.19,1008,56,307.16,308.19,2.68,297,3.13,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 14:00,307.63,314.54,1007,55,307.16,307.63,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/10/2024 15:00,307.16,314.16,1006,59,307.16,307.16,3.09,260,0,75,0.11,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d"
2/10/2024 16:00,301.16,305.75,1006,83,301.16,301.16,6.17,70,0,75,0.19,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d"
2/10/2024 17:00,303.19,308.53,1007,71,302.16,303.19,1.79,104,2.68,20,1.68,"id: 501, main: Rain, description: moderate rain, icon: 10d"
2/10/2024 18:00,303.19,308.29,1008,70,303.16,303.19,3.09,140,0,20,1.31,"id: 501, main: Rain, description: moderate rain, icon: 10n"
2/10/2024 19:00,302.63,307.39,1009,72,302.63,303.16,2.57,160,0,0,1.09,"id: 501, main: Rain, description: moderate rain, icon: 10n"
2/10/2024 20:00,303.19,308.53,1010,71,303.16,303.19,2.57,140,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 21:00,303.19,307.81,1011,68,303.16,303.19,2.06,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 22:00,302.63,308.29,1011,76,302.63,303.16,2.57,170,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/10/2024 23:00,302.63,308.53,1011,77,302.16,302.63,2.06,130,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 0:00,302.08,307.49,1010,79,302.08,302.16,2.06,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 1:00,302.16,308.82,1009,84,302.16,302.16,1.54,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 2:00,301.52,306.19,1009,80,301.52,302.16,2.06,100,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 3:00,299.86,302.49,1009,83,299.86,301.16,3.09,20,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 4:00,299.86,302.65,1009,85,299.86,300.16,2.57,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 5:00,300.41,304.04,1009,85,299.16,300.41,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/10/2024 6:00,299.86,302.65,1010,85,299.86,300.16,1.54,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
3/10/2024 7:00,300.41,303.26,1011,78,299.16,300.41,2.06,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
3/10/2024 8:00,302.08,305.91,1011,71,300.16,302.08,1.54,330,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
3/10/2024 9:00,303.19,308.29,1012,70,302.16,303.19,2.68,313,3.58,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
3/10/2024 10:00,303.19,308.53,1011,71,303.19,304.16,3.13,317,4.47,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
3/10/2024 11:00,302.63,307.39,1011,72,302.16,302.63,5.66,290,0,75,0.19,"id: 500, main: Rain, description: light rain, icon: 10d"
3/10/2024 12:00,302.16,307.7,1010,79,302.16,302.16,1.03,0,0,75,0,"id: 211, main: Thunderstorm, description: thunderstorm, icon: 11d"
3/10/2024 13:00,301.16,305.75,1008,83,301.16,301.16,3.09,170,0,40,0.22,"id: 500, main: Rain, description: light rain, icon: 10d"
3/10/2024 14:00,301.16,304.97,1008,78,301.16,301.16,3.09,110,0,20,1.33,"id: 501, main: Rain, description: moderate rain, icon: 10d"
3/10/2024 15:00,301.16,305.75,1007,83,301.16,301.16,2.06,0,0,75,0.18,"id: 500, main: Rain, description: light rain, icon: 10d"
3/10/2024 16:00,301.16,305.75,1008,83,301.16,301.16,2.06,120,0,20,2.51,"id: 501, main: Rain, description: moderate rain, icon: 10d"
3/10/2024 17:00,299.3,299.3,1008,80,299.16,299.3,4.63,60,0,75,6.48,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
3/10/2024 18:00,299.3,299.3,1008,81,299.16,299.3,1.54,40,0,75,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n"
3/10/2024 19:00,299.86,302.34,1010,81,299.16,299.86,1.03,40,0,75,2.24,"id: 501, main: Rain, description: moderate rain, icon: 10n"
3/10/2024 20:00,299.3,299.3,1011,83,299.16,299.3,1.54,70,0,40,1.09,"id: 501, main: Rain, description: moderate rain, icon: 10n"
3/10/2024 21:00,299.3,299.3,1011,84,299.16,299.3,2.57,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
3/10/2024 22:00,299.3,299.3,1012,83,299.16,299.3,3.09,50,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
3/10/2024 23:00,299.3,299.3,1011,84,299.16,299.3,0,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
4/10/2024 0:00,299.3,299.3,1011,84,299.16,299.3,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
4/10/2024 1:00,299.3,299.3,1010,84,299.16,299.3,1.54,10,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
4/10/2024 2:00,299.3,299.3,1009,85,299.16,299.3,2.57,40,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n"
4/10/2024 3:00,298.75,299.61,1009,86,298.16,298.75,1.03,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n"
4/10/2024 4:00,298.75,299.61,1009,86,298.16,298.75,1.54,290,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n"
4/10/2024 5:00,298.75,299.61,1010,86,298.16,298.75,0,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n"
4/10/2024 6:00,298.75,299.64,1010,87,298.16,298.75,0.51,0,0,40,0,"id: 701, main: Mist, description: mist, icon: 50d"
4/10/2024 7:00,299.3,299.3,1011,85,299.16,299.3,1.03,10,0,75,0,"id: 701, main: Mist, description: mist, icon: 50d"
4/10/2024 8:00,300.41,303.26,1012,78,300.16,300.41,2.68,1,2.68,40,0,"id: 701, main: Mist, description: mist, icon: 50d"
4/10/2024 9:00,302.08,305.72,1012,70,301.16,302.08,1.54,50,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
4/10/2024 10:00,303.16,308.21,1012,70,303.16,303.16,2.57,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
4/10/2024 11:00,304.16,309.61,1011,66,304.16,304.16,3.09,350,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
4/10/2024 12:00,304.16,308.53,1010,62,304.16,304.16,2.57,340,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
4/10/2024 13:00,306.16,311.99,1009,58,306.16,306.16,3.09,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
4/10/2024 14:00,305.97,311.53,1008,58,305.97,306.16,3.6,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
4/10/2024 15:00,303.75,308.62,1007,66,303.75,306.16,3.13,237,4.02,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
4/10/2024 16:00,303.19,306.68,1007,63,303.16,303.19,7.72,230,0,75,0.11,"id: 500, main: Rain, description: light rain, icon: 10d"
4/10/2024 17:00,300.97,304.11,1008,75,300.97,304.16,2.68,33,5.81,40,0.45,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d"
4/10/2024 18:00,299.86,302.26,1008,80,299.16,299.86,4.12,10,0,75,1.38,"id: 501, main: Rain, description: moderate rain, icon: 10n
id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11n"
4/10/2024 19:00,299.86,302.42,1009,82,299.86,300.16,1.79,331,2.68,75,0.13,"id: 500, main: Rain, description: light rain, icon: 10n"
4/10/2024 20:00,299.86,302.34,1010,81,299.16,299.86,2.06,310,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
4/10/2024 21:00,299.3,299.3,1011,83,299.16,299.3,2.57,300,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
4/10/2024 22:00,299.3,299.3,1011,80,299.16,299.3,1.54,280,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
4/10/2024 23:00,299.3,299.3,1010,80,299.16,299.3,2.57,280,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
5/10/2024 0:00,298.75,299.53,1010,83,298.16,298.75,2.57,290,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
5/10/2024 1:00,298.75,299.53,1009,83,298.16,298.75,2.06,340,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
5/10/2024 2:00,298.75,299.58,1009,85,298.16,298.75,1.54,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/10/2024 3:00,298.75,299.61,1009,86,298.16,298.75,1.79,328,1.79,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
5/10/2024 4:00,298.19,299.02,1009,87,298.16,298.19,2.24,4,3.13,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
5/10/2024 5:00,298.19,299,1009,86,298.16,298.19,3.6,330,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
5/10/2024 6:00,298.19,298.97,1009,85,298.16,298.19,1.34,328,1.34,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/10/2024 7:00,299.3,299.3,1010,82,299.16,299.3,1.79,359,2.68,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/10/2024 8:00,300.41,303.15,1010,77,300.16,300.41,2.57,340,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/10/2024 9:00,302.63,307.17,1011,71,301.16,302.63,2.57,350,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
5/10/2024 10:00,303.75,307.63,1011,62,303.16,303.75,3.09,50,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/10/2024 11:00,304.86,309.56,1010,60,304.86,305.16,1.54,60,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/10/2024 12:00,305.97,311.2,1009,57,305.97,306.16,1.79,182,2.68,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/10/2024 13:00,305.97,311.53,1008,58,305.97,306.16,2.24,207,3.13,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/10/2024 14:00,304.86,309.27,1007,59,304.86,306.16,3.6,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/10/2024 15:00,302.63,306.75,1006,69,302.63,304.16,2.57,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/10/2024 16:00,303.19,307.81,1006,68,303.16,303.19,3.09,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/10/2024 17:00,302.63,306.96,1007,70,302.16,302.63,1.54,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/10/2024 18:00,302.08,306.28,1007,73,302.08,302.16,2.06,270,0,91,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
5/10/2024 19:00,301.52,305.51,1008,76,301.16,301.52,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/10/2024 20:00,300.97,304.11,1010,75,300.16,300.97,2.06,350,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
5/10/2024 21:00,300.97,304.66,1011,79,300.16,300.97,1.54,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
5/10/2024 22:00,300.97,304.66,1011,79,300.16,300.97,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
5/10/2024 23:00,301.52,305.51,1011,76,300.16,301.52,2.06,270,0,20,0,"id: 701, main: Mist, description: mist, icon: 50n"
6/10/2024 0:00,300.41,303.59,1010,81,300.16,300.41,2.06,290,0,40,0,"id: 701, main: Mist, description: mist, icon: 50n"
6/10/2024 1:00,300.41,303.7,1009,82,300.16,300.41,2.06,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 2:00,299.86,302.42,1008,82,299.86,300.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/10/2024 3:00,299.86,302.49,1008,83,299.16,299.86,1.79,350,1.79,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 4:00,299.86,302.42,1009,82,299.16,299.86,1.54,350,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 5:00,299.86,302.42,1009,82,299.16,299.86,2.06,0,7.72,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 6:00,299.86,302.49,1010,83,299.16,299.86,1.03,30,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
6/10/2024 7:00,300.41,303.37,1011,79,300.16,300.41,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 8:00,301.52,305.34,1011,75,301.16,301.52,2.06,10,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 9:00,302.08,306.09,1012,72,302.08,302.16,2.57,340,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 10:00,302.63,306.75,1011,69,302.63,303.16,3.09,290,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 11:00,303.75,308.88,1010,67,303.16,303.75,3.58,333,4.47,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 12:00,305.41,311.16,1009,61,305.16,305.41,4.12,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/10/2024 13:00,305.97,311.53,1008,58,304.16,305.97,4.12,330,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/10/2024 14:00,304.86,309.56,1007,60,304.86,305.16,5.14,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/10/2024 15:00,303.19,307.34,1007,66,303.16,303.19,4.63,310,0,75,0.82,"id: 521, main: Rain, description: shower rain, icon: 09d"
6/10/2024 16:00,302.08,305.91,1007,71,302.08,302.16,5.14,270,0,75,2.32,"id: 501, main: Rain, description: moderate rain, icon: 10d"
6/10/2024 17:00,301.52,304.55,1007,70,301.16,301.52,3.6,260,0,20,0.4,"id: 500, main: Rain, description: light rain, icon: 10d"
6/10/2024 18:00,299.3,299.3,1008,81,299.3,300.16,4.12,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 19:00,299.3,299.3,1010,82,298.16,299.3,2.06,0,0,75,0.87,"id: 500, main: Rain, description: light rain, icon: 10n"
6/10/2024 20:00,299.86,302.26,1011,80,299.16,299.86,0.45,325,0.45,75,8.18,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
6/10/2024 21:00,300.41,303.15,1011,77,299.16,300.41,1.03,0,0,75,0.37,"id: 500, main: Rain, description: light rain, icon: 10n"
6/10/2024 22:00,300.41,303.37,1011,79,299.16,300.41,1.54,20,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/10/2024 23:00,299.86,302.26,1011,80,299.16,299.86,1.03,30,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/10/2024 0:00,300.41,303.26,1010,78,299.16,300.41,0.89,358,1.79,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/10/2024 1:00,299.86,302.26,1010,80,299.86,300.16,2.06,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/10/2024 2:00,299.86,302.18,1009,79,299.16,299.86,1.54,230,0,0,0.17,"id: 500, main: Rain, description: light rain, icon: 10n"
7/10/2024 3:00,299.86,302.18,1009,79,299.16,299.86,1.03,0,0,75,0.17,"id: 500, main: Rain, description: light rain, icon: 10n"
7/10/2024 4:00,300.41,303.37,1010,79,299.16,300.41,1.03,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/10/2024 5:00,299.86,302.34,1010,81,299.16,299.86,2.06,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/10/2024 6:00,299.86,302.26,1011,80,299.16,299.86,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/10/2024 7:00,298.79,299.79,1012,91,298.79,298.79,1.1,252,1.78,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 8:00,299.92,302.89,1012,86,299.92,299.92,1.05,262,1.28,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 9:00,301.47,305.89,1013,79,301.47,301.47,0.99,240,1.19,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 10:00,302.86,307.95,1012,72,302.86,302.86,1.13,229,1.27,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 11:00,304.11,309.77,1011,67,304.11,304.11,1.35,231,1.51,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 12:00,304.69,310.03,1010,63,304.69,304.69,1.67,241,1.65,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 13:00,305.81,311.48,1009,59,305.81,305.81,1.19,225,1.37,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 14:00,305.29,311.19,1008,62,305.29,305.29,1.63,210,1.55,97,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 15:00,304.01,309.8,1008,68,304.01,304.01,1.97,194,2.16,98,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 16:00,302.89,309,1008,76,302.89,302.89,1.72,182,2.41,99,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 17:00,301.35,306.26,1008,83,301.35,301.35,2.13,156,3.24,99,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
7/10/2024 18:00,299.97,303.1,1009,87,299.97,299.97,2.63,132,4.27,99,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/10/2024 19:00,300.26,303.65,1010,85,300.26,300.26,2.16,141,3.4,99,4.47,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
7/10/2024 20:00,299.58,299.58,1011,89,299.58,299.58,1.29,68,1.85,99,5.96,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
7/10/2024 21:00,298.19,298.92,1012,83,298.16,298.19,4.63,70,0,75,8.65,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
7/10/2024 22:00,298.19,298.97,1012,85,298.16,298.19,2.57,70,0,75,10.91,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
7/10/2024 23:00,298.19,299,1011,86,298.16,298.19,1.79,315,1.79,40,4.6,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
8/10/2024 0:00,298.19,299,1010,86,298.16,298.19,1.03,0,0,40,2.37,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/10/2024 1:00,298.19,298.97,1010,85,298.16,298.19,1.54,0,0,20,2.24,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/10/2024 2:00,298.19,299,1009,86,298.16,298.19,1.03,0,0,20,0.32,"id: 500, main: Rain, description: light rain, icon: 10n"
8/10/2024 3:00,298.19,299.02,1009,87,298.16,298.19,2.06,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
8/10/2024 4:00,298.19,299.02,1009,87,298.16,298.19,2.06,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
8/10/2024 5:00,298.75,299.58,1010,85,298.16,298.75,1.03,160,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
8/10/2024 6:00,298.75,299.58,1010,85,298.75,299.16,2.57,120,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/10/2024 7:00,299.3,299.3,1011,84,299.16,299.3,1.03,280,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d"
8/10/2024 8:00,300.97,304.52,1012,78,299.16,300.97,0.89,327,0.89,40,0,"id: 701, main: Mist, description: mist, icon: 50d"
8/10/2024 9:00,302.08,306.28,1012,73,301.16,302.08,1.79,308,1.79,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/10/2024 10:00,303.75,309.15,1012,68,303.16,303.75,0.51,0,0,75,0,"id: 701, main: Mist, description: mist, icon: 50d"
